,0,1,2,3,4,5
313,1120.88,1070.13,1072.43,211.72,0,
314,1120.96,1070.16,1072.47,213.28,0,
315,1120.9,1070.14,1072.46,212.5,0,
316,1120.99,1070.15,1072.46,214.06,0,
317,1120.91,1070.15,1072.47,213.67,0,
318,1120.9,1070.19,1072.47,210.94,0,
319,1120.94,1070.11,1072.47,212.89,0,
320,1120.94,1070.12,1072.43,211.33,0,
321,1120.91,1070.15,1072.45,212.5,0,
322,1120.9,1070.15,1072.44,211.72,0,
323,1120.93,1070.13,1072.44,211.72,0,
324,1120.96,1070.15,1072.47,212.11,0,
325,1120.94,1070.16,1072.49,212.5,0,
326,1120.9,1070.13,1072.45,213.67,0,
327,1120.9,1070.14,1072.44,213.28,0,
328,1120.95,1070.13,1072.44,212.5,0,
329,1120.95,1070.16,1072.46,210.94,0,
330,1120.95,1070.19,1072.5,211.72,0,
331,1120.93,1070.13,1072.47,213.28,0,
332,1120.93,1070.15,1072.47,212.89,0,
333,1120.93,1070.16,1072.44,214.45,0,
334,1120.92,1070.14,1072.47,211.72,0,
335,1120.94,1070.18,1072.45,213.67,0,
336,1120.92,1070.17,1072.47,212.89,0,
337,1120.89,1070.13,1072.47,213.67,0,
338,1120.97,1070.2,1072.48,211.72,0,
339,1120.89,1070.15,1072.45,212.11,0,
340,1120.93,1070.14,1072.47,212.11,0,
341,1120.88,1070.14,1072.43,211.72,0,
342,1120.96,1070.11,1072.43,213.28,0,
343,1120.9,1070.13,1072.49,212.89,0,
344,1120.89,1070.16,1072.43,211.33,0,
345,1120.94,1070.16,1072.47,214.06,0,
346,1120.88,1070.11,1072.45,213.67,0,
347,1120.88,1070.11,1072.45,212.11,0,
348,1120.93,1070.19,1072.46,212.11,0,
349,1120.91,1070.16,1072.46,213.67,0,
350,1120.89,1070.15,1072.48,213.67,0,
351,1120.92,1070.15,1072.42,212.11,0,
352,1120.9,1070.17,1072.42,214.06,0,
353,1120.95,1070.14,1072.44,212.11,0,
354,1120.88,1070.15,1072.47,212.5,0,
355,1120.95,1070.12,1072.46,211.33,0,
356,1120.84,1070.15,1072.47,212.5,0,
357,1120.86,1070.11,1072.46,213.28,0,
358,1120.85,1070.14,1072.46,211.72,0,
359,1120.96,1070.15,1072.47,211.72,0,
360,1120.88,1070.12,1072.44,212.5,0,
361,1120.9,1070.17,1072.48,211.72,0,
362,1120.95,1070.11,1072.45,212.5,0,
363,1120.89,1070.16,1072.47,212.11,0,
364,1120.89,1070.12,1072.44,211.72,0,
365,1120.91,1070.12,1072.45,212.11,0,
366,1120.91,1070.16,1072.48,212.11,0,
367,1120.86,1070.15,1072.5,211.72,0,
368,1120.93,1070.17,1072.47,211.72,0,
369,1120.94,1070.12,1072.46,212.11,0,
370,1120.88,1070.17,1072.49,214.06,0,
371,1120.89,1070.12,1072.48,214.06,0,
372,1120.91,1070.14,1072.45,213.67,0,
373,1120.98,1070.15,1072.45,212.11,0,
374,1120.86,1070.12,1072.41,210.94,0,
375,1120.96,1070.15,1072.46,212.5,0,
376,1120.85,1070.14,1072.44,211.33,0,
377,1120.91,1070.15,1072.51,212.11,0,
378,1120.9,1070.11,1072.47,211.72,0,
379,1120.95,1070.12,1072.48,211.72,0,
380,1120.91,1070.19,1072.48,212.11,0,
381,1120.92,1070.13,1072.42,213.28,0,
382,1120.89,1070.15,1072.47,212.89,0,
383,1120.91,1070.16,1072.48,211.33,0,
384,1120.91,1070.15,1072.46,212.89,0,
385,1120.95,1070.1,1072.48,212.11,1,
386,1120.96,1070.17,1072.45,211.72,1,
387,1120.9,1070.13,1072.46,211.72,1,
388,1120.93,1070.15,1072.48,212.11,1,
389,1120.97,1070.14,1072.44,213.67,1,
390,1120.85,1070.17,1072.51,211.72,1,
391,1120.99,1070.16,1072.42,214.45,1,
392,1120.96,1070.13,1072.35,212.5,1,
393,1120.95,1070.18,1072.47,212.11,1,
394,1120.9,1070.19,1072.52,212.11,1,
395,1120.91,1070.11,1072.51,211.72,1,
396,1120.85,1070.13,1072.49,214.06,1,
397,1120.89,1070.16,1072.48,212.5,1,
398,1120.9,1070.13,1072.44,213.28,1,
399,1120.94,1070.18,1072.47,213.28,1,
400,1120.87,1070.12,1072.44,213.28,1,
401,1121.01,1070.19,1072.46,210.94,1,
402,1120.97,1070.12,1072.38,212.11,1,
403,1120.97,1070.2,1072.5,212.5,1,
404,1120.89,1070.12,1072.48,213.28,1,
405,1120.84,1070.13,1072.48,213.67,1,
406,1120.89,1070.14,1072.39,213.67,1,
407,1120.9,1070.11,1072.44,211.33,1,
408,1120.97,1070.13,1072.42,213.67,1,
409,1120.93,1070.12,1072.43,211.33,1,
410,1120.9,1070.11,1072.51,212.11,1,
411,1120.92,1070.17,1072.46,214.06,1,
412,1120.9,1070.12,1072.42,212.11,1,
413,1120.98,1070.16,1072.46,212.11,1,
414,1120.95,1070.15,1072.45,213.67,1,
415,1120.95,1070.14,1072.5,212.11,1,
416,1121.01,1070.14,1072.47,212.11,1,
417,1120.95,1070.17,1072.48,211.33,1,
418,1120.92,1070.17,1072.46,213.67,1,
419,1120.92,1070.12,1072.47,213.28,1,
420,1120.91,1070.11,1072.46,212.11,1,
421,1120.84,1070.11,1072.41,212.89,1,
422,1120.94,1070.1,1072.46,212.89,1,
423,1120.87,1070.14,1072.52,211.72,1,
424,1120.86,1070.12,1072.48,214.06,1,
425,1120.88,1070.11,1072.42,213.67,1,
426,1120.9,1070.15,1072.43,212.11,1,
427,1120.96,1070.14,1072.45,212.5,1,
428,1120.95,1070.13,1072.44,212.11,1,
429,1120.92,1070.12,1072.48,214.45,1,
430,1120.91,1070.12,1072.45,212.5,1,
431,1120.92,1070.15,1072.45,212.89,1,
432,1120.83,1070.1,1072.42,212.5,1,
433,1120.81,1070.1,1072.45,214.06,1,
434,1120.91,1070.13,1072.48,213.67,1,
435,1120.93,1070.13,1072.44,213.67,1,
436,1120.92,1070.15,1072.48,210.55,1,
437,1120.89,1070.15,1072.44,211.33,1,
438,1120.9,1070.12,1072.45,213.28,1,
439,1120.95,1070.17,1072.5,212.11,1,
440,1120.9,1070.16,1072.51,213.28,1,
441,1120.94,1070.16,1072.47,212.11,1,
442,1120.89,1070.15,1072.48,212.11,1,
443,1120.93,1070.17,1072.48,211.33,1,
444,1120.88,1070.09,1072.45,212.11,1,
445,1120.86,1070.1,1072.44,212.11,1,
446,1120.86,1070.14,1072.48,212.89,1,
447,1120.93,1070.12,1072.46,212.11,1,
448,1120.91,1070.12,1072.5,210.94,1,
449,1120.88,1070.14,1072.45,213.67,1,
450,1120.88,1070.16,1072.44,212.89,1,
451,1120.91,1070.1,1072.47,212.5,1,
452,1120.89,1070.17,1072.54,211.33,1,
453,1120.91,1070.11,1072.47,210.55,1,
454,1120.89,1070.12,1072.49,210.55,1,
455,1120.85,1070.12,1072.43,213.67,1,
456,1120.88,1070.12,1072.44,211.72,1,
457,1120.88,1070.08,1072.46,212.5,1,
458,1120.86,1070.11,1072.46,212.11,1,
459,1120.89,1070.14,1072.46,212.5,1,
460,1120.88,1070.1,1072.47,213.28,1,
461,1120.96,1070.15,1072.46,212.89,1,
462,1120.88,1070.12,1072.44,213.28,1,
463,1120.85,1070.1,1072.47,212.11,1,
464,1120.93,1070.12,1072.48,211.33,1,
465,1120.94,1070.17,1072.47,213.67,1,
466,1120.92,1070.11,1072.49,213.67,1,
467,1120.98,1070.15,1072.42,213.67,1,
468,1120.97,1070.14,1072.46,211.72,1,
469,1120.88,1070.09,1072.43,211.33,1,
470,1120.88,1070.13,1072.5,211.72,1,
471,1120.84,1070.09,1072.45,212.11,1,
472,1120.95,1070.09,1072.5,212.11,1,
473,1120.88,1070.11,1072.5,212.89,1,
474,1120.85,1070.1,1072.47,214.45,1,
475,1120.91,1070.14,1072.42,212.5,1,
476,1120.89,1070.09,1072.44,212.5,1,
477,1120.93,1070.12,1072.46,211.72,1,
478,1120.86,1070.1,1072.44,211.72,1,
479,1120.95,1070.15,1072.43,213.28,1,
480,1120.85,1070.11,1072.43,213.67,1,
481,1120.93,1070.13,1072.43,212.5,1,
482,1120.88,1070.09,1072.43,212.89,1,
483,1120.85,1070.12,1072.43,211.72,1,
484,1120.91,1070.1,1072.45,212.11,1,
485,1120.9,1070.1,1072.48,214.06,1,
486,1120.94,1070.14,1072.48,212.11,1,
487,1120.89,1070.14,1072.48,211.72,1,
488,1120.89,1070.1,1072.43,213.67,1,
489,1120.93,1070.13,1072.45,212.11,1,
490,1120.96,1070.15,1072.44,211.72,1,
491,1120.96,1070.13,1072.46,212.11,1,
492,1120.92,1070.15,1072.43,211.72,1,
493,1120.91,1070.17,1072.46,211.72,1,
494,1120.86,1070.12,1072.49,212.89,1,
495,1120.87,1070.12,1072.46,212.89,1,
496,1120.88,1070.11,1072.43,212.11,1,
497,1120.88,1070.1,1072.44,213.67,1,
498,1120.83,1070.1,1072.49,212.11,1,
499,1120.9,1070.14,1072.47,211.72,1,
500,1120.91,1070.11,1072.44,212.5,1,
501,1120.88,1070.15,1072.44,211.72,1,
502,1120.91,1070.17,1072.45,214.45,1,
503,1120.89,1070.13,1072.42,212.11,1,
504,1120.91,1070.13,1072.45,212.5,1,
505,1120.88,1070.1,1072.46,214.06,1,
506,1120.89,1070.12,1072.48,212.11,1,
507,1120.83,1070.08,1072.42,211.72,1,
508,1120.88,1070.11,1072.41,211.72,1,
509,1120.84,1070.15,1072.44,211.72,1,
510,1120.87,1070.11,1072.45,211.33,1,
511,1120.94,1070.13,1072.46,212.5,1,
512,1120.89,1070.13,1072.44,210.55,1,
513,1120.93,1070.15,1072.46,212.89,1,
514,1120.97,1070.11,1072.46,211.72,1,
515,1120.93,1070.17,1072.46,212.89,1,
516,1120.94,1070.14,1072.42,212.89,1,
517,1120.91,1070.17,1072.47,211.33,1,
518,1120.93,1070.1,1072.47,212.89,1,
519,1120.91,1070.14,1072.43,211.72,1,
520,1120.85,1070.13,1072.41,213.28,1,
521,1120.86,1070.11,1072.44,212.11,1,
522,1120.84,1070.16,1072.51,213.28,1,
523,1120.87,1070.11,1072.51,212.11,1,
524,1120.92,1070.11,1072.47,214.06,1,
525,1120.94,1070.11,1072.44,211.33,1,
526,1120.88,1070.13,1072.43,212.11,1,
527,1120.96,1070.16,1072.42,211.33,1,
528,1121.02,1070.12,1072.4,211.72,1,
529,1120.96,1070.12,1072.43,213.67,1,
530,1120.94,1070.11,1072.43,211.33,1,
531,1120.84,1070.09,1072.44,214.06,1,
532,1120.79,1070.08,1072.49,212.5,1,
533,1120.81,1070.11,1072.5,214.06,1,
534,1120.85,1070.11,1072.45,212.11,1,
535,1120.82,1070.11,1072.46,212.11,1,
536,1120.85,1070.12,1072.42,211.72,1,
537,1120.93,1070.09,1072.42,214.45,1,
538,1120.94,1070.14,1072.43,212.5,1,
539,1120.93,1070.11,1072.45,212.11,1,
540,1120.99,1070.14,1072.48,210.94,1,
541,1120.95,1070.14,1072.48,211.72,1,
542,1120.88,1070.12,1072.47,211.72,1,
543,1120.92,1070.11,1072.45,212.5,1,
544,1120.9,1070.07,1072.39,214.06,1,
545,1120.85,1070.12,1072.43,213.28,1,
546,1120.83,1070.11,1072.45,214.45,1,
547,1120.85,1070.1,1072.49,211.33,1,
548,1120.82,1070.09,1072.43,212.11,1,
549,1120.85,1070.11,1072.45,212.11,1,
550,1120.91,1070.16,1072.43,213.28,1,
551,1120.87,1070.07,1072.41,213.67,1,
552,1120.93,1070.16,1072.45,210.94,1,
553,1120.9,1070.11,1072.43,211.33,1,
554,1120.91,1070.12,1072.5,213.28,1,
555,1120.86,1070.08,1072.5,211.72,1,
556,1120.79,1070.11,1072.46,213.67,1,
557,1120.77,1070.09,1072.48,212.11,1,
558,1120.8,1070.12,1072.47,213.28,1,
559,1120.92,1070.08,1072.43,211.72,1,
560,1120.91,1070.11,1072.46,213.67,1,
561,1120.86,1070.08,1072.44,213.28,1,
562,1120.89,1070.08,1072.45,211.33,1,
563,1120.88,1070.11,1072.44,212.5,1,
564,1120.87,1070.18,1072.48,212.11,1,
565,1120.85,1070.13,1072.49,214.06,1,
566,1120.89,1070.17,1072.51,212.5,1,
567,1120.9,1070.14,1072.41,211.72,1,
568,1120.93,1070.16,1072.48,214.06,1,
569,1120.87,1070.12,1072.4,212.89,1,
570,1120.85,1070.13,1072.42,214.06,1,
571,1120.88,1070.11,1072.41,214.06,1,
572,1120.87,1070.13,1072.47,213.67,1,
573,1120.87,1070.11,1072.47,211.33,1,
574,1120.76,1070.13,1072.51,213.28,1,
575,1120.82,1070.11,1072.4,214.06,1,
576,1120.89,1070.08,1072.4,211.33,1,
577,1120.92,1070.11,1072.39,214.06,1,
578,1120.89,1070.16,1072.45,213.67,1,
579,1120.86,1070.1,1072.4,212.5,1,
580,1120.96,1070.12,1072.36,213.67,1,
581,1121.07,1070.1,1072.39,213.28,1,
