,0,1,2,3,4
0,1120.24,1069.48,1071.84,210.55,0
2,1120.29,1069.51,1071.84,211.33,0
3,1120.28,1069.51,1071.82,213.28,0
4,1120.24,1069.48,1071.84,210.55,0
5,1120.28,1069.51,1071.82,212.89,0
6,1120.26,1069.49,1071.83,212.11,0
7,1120.34,1069.48,1071.82,213.28,0
8,1120.32,1069.48,1071.85,212.5,0
9,1120.29,1069.49,1071.84,211.72,0
10,1120.26,1069.47,1071.84,212.11,0
11,1120.31,1069.48,1071.81,210.94,0
12,1120.3,1069.47,1071.81,211.33,0
13,1120.35,1069.49,1071.84,211.33,0
14,1120.28,1069.48,1071.81,212.5,0
15,1120.3,1069.5,1071.84,212.5,0
16,1120.33,1069.5,1071.82,211.72,0
17,1120.34,1069.45,1071.85,211.33,0
18,1120.3,1069.5,1071.86,210.94,0
19,1120.31,1069.47,1071.84,213.67,0
20,1120.23,1069.48,1071.84,212.11,0
21,1120.3,1069.48,1071.82,212.5,0
22,1120.32,1069.47,1071.81,212.5,0
23,1120.21,1069.49,1071.85,211.33,0
24,1120.3,1069.48,1071.83,212.89,0
25,1120.31,1069.47,1071.82,212.5,0
26,1120.25,1069.45,1071.82,213.67,0
27,1120.27,1069.48,1071.85,213.67,0
28,1120.26,1069.48,1071.82,210.94,0
29,1120.28,1069.48,1071.81,212.11,0
30,1120.31,1069.49,1071.83,211.72,0
31,1120.25,1069.48,1071.82,212.5,0
32,1120.3,1069.5,1071.83,212.11,0
33,1120.28,1069.48,1071.81,213.28,0
34,1120.24,1069.5,1071.82,211.33,0
35,1120.29,1069.46,1071.83,211.33,0
36,1120.27,1069.51,1071.85,211.33,0
37,1120.28,1069.48,1071.85,213.67,0
38,1120.35,1069.47,1071.84,212.5,0
39,1120.31,1069.46,1071.83,213.28,0
40,1120.27,1069.47,1071.85,211.33,0
41,1120.34,1069.45,1071.81,212.11,0
42,1120.29,1069.45,1071.82,212.89,0
43,1120.29,1069.54,1071.8,211.33,0
44,1120.3,1069.46,1071.85,213.67,0
45,1120.32,1069.49,1071.82,210.55,0
46,1120.34,1069.45,1071.78,213.67,0
47,1120.32,1069.51,1071.83,211.33,0
48,1120.24,1069.48,1071.79,210.94,0
49,1120.32,1069.47,1071.85,212.89,0
50,1120.31,1069.44,1071.83,210.94,0
51,1120.24,1069.47,1071.83,213.28,0
