,0,1,2,3,4
0,1052.47,1052.5,1052.78,219.92,0
2,1052.47,1052.48,1052.76,217.58,0
3,1052.44,1052.5,1052.82,217.19,0
4,1052.47,1052.5,1052.78,219.92,0
5,1052.44,1052.48,1052.77,218.75,0
6,1052.36,1052.42,1052.74,218.36,0
7,1052.41,1052.42,1052.75,218.36,0
8,1052.41,1052.41,1052.76,218.75,0
9,1052.41,1052.44,1052.72,218.36,0
10,1052.41,1052.45,1052.74,218.75,0
11,1052.43,1052.46,1052.77,218.36,0
12,1052.38,1052.46,1052.78,219.92,0
13,1052.43,1052.5,1052.76,218.36,0
14,1052.44,1052.48,1052.77,218.36,0
15,1052.46,1052.48,1052.78,219.14,0
16,1052.4,1052.47,1052.76,219.14,0
17,1052.45,1052.46,1052.78,221.09,0
18,1052.41,1052.5,1052.79,218.36,0
19,1052.41,1052.46,1052.77,219.14,0
20,1052.42,1052.44,1052.76,219.92,0
21,1052.44,1052.45,1052.77,219.53,0
22,1052.41,1052.48,1052.77,220.7,0
23,1052.43,1052.47,1052.8,220.31,0
24,1052.46,1052.46,1052.79,220.31,0
25,1052.44,1052.46,1052.77,219.53,0
26,1052.42,1052.48,1052.77,219.14,0
27,1052.47,1052.48,1052.79,218.36,0
28,1052.43,1052.5,1052.75,218.75,0
29,1052.45,1052.49,1052.8,218.36,0
30,1052.42,1052.47,1052.76,220.31,0
31,1052.43,1052.45,1052.75,219.92,0
32,1052.45,1052.47,1052.75,218.36,0
33,1052.43,1052.48,1052.79,218.75,0
34,1052.43,1052.44,1052.81,218.36,0
35,1052.42,1052.48,1052.8,218.36,0
36,1052.44,1052.47,1052.74,219.92,0
37,1052.44,1052.49,1052.78,218.36,0
38,1052.44,1052.45,1052.78,219.14,0
39,1052.42,1052.47,1052.81,219.92,0
40,1052.44,1052.5,1052.77,218.36,0
41,1052.46,1052.51,1052.81,219.53,0
42,1052.44,1052.47,1052.78,220.31,0
43,1052.44,1052.5,1052.83,218.36,0
44,1052.42,1052.45,1052.73,218.36,0
45,1052.44,1052.49,1052.76,219.92,0
46,1052.46,1052.45,1052.78,217.97,0
47,1052.44,1052.48,1052.76,218.36,0
48,1052.45,1052.48,1052.81,217.97,0
49,1052.47,1052.51,1052.8,217.97,0
50,1052.41,1052.44,1052.78,218.36,0
51,1052.47,1052.48,1052.79,218.36,0
52,1052.43,1052.49,1052.76,219.14,0
53,1052.42,1052.46,1052.78,218.36,0
54,1052.45,1052.49,1052.77,220.31,0
55,1052.45,1052.49,1052.81,218.75,0
56,1052.43,1052.46,1052.8,218.75,0
57,1052.42,1052.52,1052.79,220.31,0
58,1052.46,1052.46,1052.79,218.36,0
59,1052.47,1052.48,1052.82,218.36,0
60,1052.45,1052.47,1052.77,218.36,0
61,1052.46,1052.48,1052.81,220.7,0
62,1052.41,1052.44,1052.78,217.97,0
63,1052.45,1052.5,1052.8,220.31,0
64,1052.45,1052.46,1052.75,219.53,0
65,1052.48,1052.49,1052.77,219.92,0
66,1052.46,1052.49,1052.81,219.14,0
67,1052.49,1052.46,1052.8,219.53,0
68,1052.47,1052.45,1052.77,219.92,0
69,1052.43,1052.46,1052.77,220.7,0
70,1052.45,1052.44,1052.8,219.92,0
71,1052.44,1052.49,1052.79,218.75,0
72,1052.42,1052.48,1052.79,219.92,0
