,0,1,2,3,4
0,1115.92,1065.28,1067.91,211.33,0
1,1116.00,1065.25,1067.87,213.67,0
2,1115.92,1065.19,1067.85,212.11,0
3,1115.92,1065.28,1067.91,211.33,0
4,1116.00,1065.22,1067.88,210.55,0
5,1115.94,1065.24,1067.89,212.50,0
6,1115.93,1065.16,1067.84,213.28,0
7,1115.93,1065.21,1067.86,210.94,0
8,1115.91,1065.22,1067.86,213.67,0
9,1115.95,1065.22,1067.87,213.67,0
10,1115.97,1065.22,1067.86,212.89,0
11,1115.91,1065.23,1067.85,211.72,0
12,1115.89,1065.20,1067.88,213.28,0
13,1115.98,1065.23,1067.86,213.67,0
14,1115.99,1065.24,1067.86,211.72,0
15,1115.98,1065.18,1067.85,213.28,0
16,1115.98,1065.24,1067.88,211.72,0
17,1115.98,1065.21,1067.86,211.33,0
18,1115.98,1065.25,1067.87,212.11,0
19,1115.99,1065.21,1067.90,212.11,0
20,1115.95,1065.24,1067.85,212.50,0
21,1115.91,1065.17,1067.86,212.11,0
22,1115.88,1065.18,1067.86,211.72,0
23,1115.93,1065.19,1067.86,213.28,0
24,1115.95,1065.24,1067.90,211.33,0
25,1115.90,1065.23,1067.88,211.33,0
26,1116.00,1065.24,1067.84,211.72,0
27,1115.93,1065.23,1067.88,212.11,0
28,1115.94,1065.21,1067.87,213.28,0
29,1116.01,1065.24,1067.89,211.72,0
30,1115.93,1065.23,1067.85,211.72,0
31,1115.98,1065.21,1067.87,211.33,0
32,1115.96,1065.24,1067.88,212.89,0
33,1115.99,1065.22,1067.89,211.33,0
34,1115.92,1065.19,1067.88,213.67,0
35,1115.90,1065.23,1067.90,212.50,0
36,1115.94,1065.19,1067.83,210.94,0
37,1115.94,1065.22,1067.91,210.94,0
38,1115.93,1065.26,1067.89,210.94,0
39,1115.92,1065.20,1067.89,210.16,0
40,1115.94,1065.20,1067.91,210.16,0
41,1115.93,1065.19,1067.88,212.89,0
42,1115.93,1065.21,1067.91,211.33,0
43,1115.95,1065.19,1067.86,210.16,0
44,1115.95,1065.25,1067.91,210.94,0
45,1115.96,1065.22,1067.87,213.28,0
46,1115.96,1065.19,1067.86,213.67,0
47,1115.97,1065.24,1067.85,213.28,0
48,1115.92,1065.23,1067.88,211.33,0
49,1115.96,1065.24,1067.86,213.28,0
50,1115.99,1065.22,1067.87,212.50,0
51,1115.94,1065.26,1067.87,211.72,0
52,1115.92,1065.24,1067.88,210.55,0
53,1115.96,1065.27,1067.90,212.11,0
54,1115.94,1065.24,1067.90,213.28,0
55,1115.94,1065.23,1067.88,213.67,0
56,1115.95,1065.26,1067.91,213.67,0
57,1115.92,1065.24,1067.89,213.67,0
58,1115.92,1065.25,1067.92,209.77,0
59,1115.93,1065.27,1067.88,210.94,0
60,1115.98,1065.25,1067.89,211.72,0
61,1115.95,1065.24,1067.91,211.33,0
62,1115.92,1065.23,1067.87,212.89,0
63,1115.96,1065.23,1067.89,213.28,0
64,1115.93,1065.26,1067.91,212.50,0
65,1115.99,1065.25,1067.89,213.28,0
66,1115.87,1065.26,1067.89,210.94,0
67,1115.94,1065.26,1067.91,212.89,0
68,1115.93,1065.28,1067.87,210.94,0
69,1115.90,1065.24,1067.88,212.89,0
70,1115.91,1065.26,1067.89,212.50,0
71,1116.00,1065.25,1067.89,210.94,0
72,1115.91,1065.28,1067.89,212.89,0
73,1115.91,1065.25,1067.93,213.28,0
74,1115.94,1065.26,1067.89,212.89,0
75,1115.94,1065.27,1067.90,212.89,0
76,1116.00,1065.28,1067.88,212.11,0
77,1115.99,1065.27,1067.87,212.89,0
