,0,1,2,3,4
0,1113.86,1063.35,1066.23,211.72,0
1,1113.86,1063.37,1066.27,211.33,0
3,1113.89,1063.36,1066.25,212.11,0
4,1113.86,1063.35,1066.23,211.72,0
5,1113.86,1063.37,1066.27,211.33,0
6,1113.9,1063.34,1066.26,210.94,0
7,1113.87,1063.36,1066.27,213.28,0
8,1113.92,1063.37,1066.28,211.72,0
9,1113.94,1063.35,1066.26,211.33,0
10,1113.96,1063.34,1066.26,211.72,0
11,1113.89,1063.34,1066.27,209.77,0
12,1113.96,1063.34,1066.28,212.89,0
13,1113.9,1063.36,1066.25,212.11,0
14,1113.91,1063.34,1066.24,212.89,0
15,1113.85,1063.36,1066.27,211.72,0
16,1113.91,1063.35,1066.27,211.33,0
17,1113.94,1063.35,1066.25,212.5,0
18,1113.89,1063.38,1066.27,211.33,0
19,1113.92,1063.36,1066.27,211.72,0
20,1113.88,1063.38,1066.25,212.11,0
21,1113.88,1063.35,1066.28,211.72,0
22,1113.96,1063.32,1066.23,212.89,0
23,1113.95,1063.36,1066.26,211.72,0
24,1113.9,1063.34,1066.27,210.55,0
25,1113.93,1063.35,1066.24,212.89,0
26,1113.93,1063.33,1066.26,211.33,0
27,1113.88,1063.36,1066.27,213.28,0
28,1113.93,1063.35,1066.27,211.72,0
29,1113.86,1063.35,1066.27,211.72,0
30,1113.9,1063.39,1066.28,213.67,0
31,1113.94,1063.39,1066.27,210.94,0
32,1113.91,1063.37,1066.3,211.33,0
33,1113.98,1063.38,1066.28,210.55,0
34,1113.91,1063.4,1066.27,210.94,0
35,1113.87,1063.38,1066.29,210.94,0
36,1113.94,1063.4,1066.28,210.94,0
37,1113.95,1063.38,1066.24,212.5,0
38,1113.94,1063.35,1066.3,211.33,0
39,1113.93,1063.38,1066.25,210.94,0
40,1113.94,1063.4,1066.3,212.89,0
41,1113.95,1063.36,1066.29,211.72,0
42,1113.94,1063.41,1066.26,210.94,0
43,1113.93,1063.38,1066.29,212.89,0
44,1113.93,1063.38,1066.26,212.89,0
45,1113.9,1063.37,1066.28,210.55,0
46,1113.92,1063.39,1066.27,212.11,0
47,1113.88,1063.38,1066.27,213.28,0
48,1113.89,1063.38,1066.28,210.94,0
49,1113.87,1063.39,1066.28,211.72,0
50,1113.87,1063.41,1066.3,213.28,0
51,1113.88,1063.37,1066.3,212.5,0
52,1113.9,1063.41,1066.25,211.72,0
53,1113.89,1063.39,1066.28,211.72,0
54,1113.98,1063.41,1066.3,212.89,0
55,1113.91,1063.39,1066.27,212.11,0
56,1113.93,1063.43,1066.29,213.67,0
57,1113.96,1063.38,1066.3,213.28,0
58,1113.92,1063.39,1066.28,213.28,0
59,1113.92,1063.41,1066.26,213.28,0
60,1113.87,1063.4,1066.31,210.55,0
61,1113.86,1063.43,1066.29,211.72,0
62,1113.88,1063.44,1066.26,212.89,0
63,1113.88,1063.42,1066.3,211.33,0
64,1113.84,1063.44,1066.3,211.33,0
65,1113.85,1063.45,1066.28,211.33,0
66,1113.86,1063.4,1066.29,211.72,0
67,1113.86,1063.39,1066.3,211.72,0
68,1113.96,1063.44,1066.3,210.94,0
69,1113.91,1063.44,1066.27,213.28,0
70,1113.94,1063.37,1066.29,211.72,0
71,1113.92,1063.42,1066.27,211.33,0
72,1113.96,1063.41,1066.31,210.16,0
73,1113.9,1063.42,1066.31,213.28,0
74,1113.92,1063.45,1066.29,211.33,0
75,1113.85,1063.43,1066.28,210.55,0
76,1113.9,1063.43,1066.3,210.94,0
77,1113.91,1063.41,1066.26,213.28,0
78,1113.85,1063.47,1066.3,211.33,0
79,1113.84,1063.43,1066.31,213.28,0
80,1113.9,1063.43,1066.28,212.89,0
81,1113.9,1063.44,1066.28,213.28,0
82,1113.9,1063.43,1066.3,211.72,0
83,1113.85,1063.42,1066.33,211.33,0
84,1113.94,1063.43,1066.31,211.33,0
85,1113.91,1063.43,1066.26,213.28,0
86,1113.91,1063.44,1066.28,212.11,0
87,1113.88,1063.46,1066.28,211.72,0
88,1113.82,1063.45,1066.3,211.33,0
89,1113.93,1063.45,1066.26,213.28,0
90,1113.89,1063.46,1066.3,213.67,0
91,1113.88,1063.44,1066.28,211.33,0
92,1113.89,1063.47,1066.31,211.33,0
93,1113.91,1063.46,1066.3,212.5,0
94,1113.86,1063.47,1066.33,211.33,0
95,1113.85,1063.47,1066.32,213.28,0
96,1113.88,1063.45,1066.32,213.67,0
97,1113.92,1063.47,1066.29,213.67,0
98,1113.89,1063.48,1066.29,211.33,0
99,1113.96,1063.49,1066.3,210.94,0
100,1113.93,1063.48,1066.31,212.89,0
101,1113.96,1063.46,1066.29,213.67,0
102,1113.89,1063.47,1066.3,212.89,0
103,1113.89,1063.46,1066.3,212.11,0
104,1113.95,1063.47,1066.32,210.94,0
105,1113.95,1063.46,1066.28,211.33,0
106,1113.87,1063.48,1066.3,212.5,0
107,1113.86,1063.49,1066.3,212.89,0
108,1113.89,1063.47,1066.31,212.5,0
109,1113.88,1063.49,1066.28,211.72,0
110,1113.86,1063.5,1066.32,211.72,0
111,1113.89,1063.46,1066.28,210.94,0
112,1113.89,1063.48,1066.3,212.89,0
113,1113.91,1063.47,1066.29,210.55,0
114,1113.93,1063.49,1066.31,212.11,0
115,1113.91,1063.5,1066.3,211.33,0
116,1113.93,1063.48,1066.26,210.94,0
117,1113.92,1063.47,1066.3,212.5,0
118,1113.93,1063.46,1066.32,210.55,0
120,1113.98,1063.37,1066.24,210.94,0
122,1113.93,1063.38,1066.24,212.11,0
123,1113.92,1063.41,1066.23,211.72,0
124,1113.98,1063.37,1066.24,210.94,0
126,1113.93,1063.38,1066.24,212.11,0
127,1113.92,1063.41,1066.23,211.72,0
128,1113.98,1063.37,1066.24,210.94,0
129,1113.96,1063.36,1066.24,211.33,0
130,1113.99,1063.4,1066.25,213.67,0
131,1114.02,1063.39,1066.27,212.5,0
132,1113.93,1063.39,1066.22,212.5,0
133,1113.96,1063.39,1066.25,212.5,0
134,1113.91,1063.37,1066.24,211.33,0
135,1113.96,1063.35,1066.22,212.11,0
136,1113.92,1063.35,1066.25,212.11,0
137,1113.85,1063.32,1066.23,212.11,0
138,1113.93,1063.38,1066.24,212.89,0
139,1113.96,1063.39,1066.22,213.28,0
140,1113.89,1063.35,1066.27,212.89,0
141,1113.89,1063.37,1066.23,211.72,0
142,1113.89,1063.4,1066.24,211.72,0
143,1113.94,1063.39,1066.25,210.94,0
144,1113.9,1063.33,1066.24,212.11,0
145,1113.91,1063.38,1066.23,211.33,0
146,1113.96,1063.37,1066.22,211.33,0
147,1113.94,1063.35,1066.23,212.5,0
148,1113.9,1063.34,1066.23,214.06,0
149,1113.96,1063.34,1066.23,212.5,0
150,1113.85,1063.36,1066.26,212.5,0
151,1113.92,1063.39,1066.24,212.5,0
