,0,1,2,3,4
1,1052.15,1052.3,1052.61,217.58,0
2,1052.2,1052.3,1052.57,217.58,0
3,1052.26,1052.28,1052.6,217.58,0
4,1052.18,1052.29,1052.6,220.31,0
5,1052.14,1052.24,1052.57,220.31,0
6,1052.21,1052.24,1052.54,219.14,0
7,1052.2,1052.18,1052.49,219.53,0
8,1052.22,1052.14,1052.42,218.75,0
9,1052.22,1052.16,1052.39,219.53,0
10,1052.2,1052.16,1052.42,218.36,0
11,1052.18,1052.22,1052.48,219.92,0
12,1052.2,1052.27,1052.54,218.36,0
13,1052.16,1052.27,1052.59,219.92,0
14,1052.2,1052.24,1052.57,219.92,0
15,1052.25,1052.25,1052.58,219.14,0
16,1052.22,1052.21,1052.52,218.36,0
17,1052.22,1052.17,1052.42,219.14,0
18,1052.28,1052.19,1052.39,220.31,0
19,1052.2,1052.2,1052.43,220.31,0
20,1052.22,1052.22,1052.49,218.36,0
21,1052.2,1052.26,1052.58,218.75,0
22,1052.2,1052.3,1052.63,219.14,0
23,1052.23,1052.22,1052.6,219.14,0
24,1052.28,1052.24,1052.56,219.14,0
25,1052.22,1052.16,1052.46,220.31,0
26,1052.28,1052.15,1052.42,219.92,0
27,1052.24,1052.19,1052.46,218.36,0
28,1052.24,1052.2,1052.45,218.36,0
29,1052.16,1052.24,1052.58,217.97,0
30,1052.18,1052.29,1052.61,218.36,0
31,1052.19,1052.25,1052.64,219.14,0
32,1052.22,1052.27,1052.56,218.75,0
33,1052.23,1052.21,1052.53,218.75,0
34,1052.27,1052.2,1052.49,220.31,0
35,1052.21,1052.17,1052.4,219.92,0
36,1052.27,1052.2,1052.41,220.31,0
37,1052.2,1052.22,1052.52,221.48,0
38,1052.17,1052.26,1052.59,219.92,0
39,1052.18,1052.22,1052.57,220.31,0
40,1052.23,1052.33,1052.64,220.31,0
41,1052.17,1052.23,1052.55,220.7,0
42,1052.29,1052.21,1052.52,219.92,0
43,1052.26,1052.17,1052.46,218.36,0
44,1052.25,1052.15,1052.45,218.75,0
45,1052.26,1052.17,1052.42,218.36,0
46,1052.21,1052.26,1052.53,218.36,0
47,1052.19,1052.25,1052.58,219.92,0
48,1052.19,1052.3,1052.57,218.36,0
49,1052.17,1052.24,1052.6,219.92,0
50,1052.21,1052.22,1052.57,218.36,0
51,1052.24,1052.17,1052.45,218.75,0
52,1052.29,1052.17,1052.47,218.75,0
53,1052.22,1052.15,1052.41,218.75,0
54,1052.23,1052.27,1052.48,219.92,0
55,1052.19,1052.25,1052.57,218.36,0
56,1052.19,1052.3,1052.63,219.92,0
57,1052.15,1052.23,1052.6,219.14,0
58,1052.26,1052.29,1052.61,218.36,0
59,1052.26,1052.19,1052.52,219.92,0
60,1052.28,1052.2,1052.48,220.31,0
61,1052.26,1052.16,1052.42,218.36,0
62,1052.24,1052.22,1052.46,218.36,0
63,1052.18,1052.23,1052.49,220.31,0
64,1052.22,1052.25,1052.59,220.31,0
65,1052.22,1052.29,1052.59,220.31,0
66,1052.24,1052.27,1052.58,218.75,0
67,1052.28,1052.24,1052.59,217.97,0
68,1052.25,1052.21,1052.5,217.97,0
69,1052.21,1052.14,1052.45,219.53,0
70,1052.24,1052.2,1052.44,217.97,0
71,1052.21,1052.2,1052.49,218.75,0
72,1052.2,1052.25,1052.55,218.36,0
73,1052.17,1052.25,1052.57,218.75,0
74,1052.23,1052.31,1052.65,218.36,0
75,1052.2,1052.22,1052.55,219.92,0
76,1052.26,1052.22,1052.51,218.75,0
77,1052.27,1052.16,1052.49,218.36,0
78,1052.22,1052.16,1052.44,220.31,0
79,1052.3,1052.19,1052.44,218.75,0
80,1052.26,1052.29,1052.51,218.36,0
81,1052.19,1052.27,1052.56,217.97,0
82,1052.21,1052.26,1052.62,218.36,0
83,1052.21,1052.29,1052.64,218.75,0
84,1052.21,1052.24,1052.58,219.92,0
85,1052.23,1052.2,1052.49,218.75,0
86,1052.25,1052.21,1052.43,219.14,0
87,1052.23,1052.17,1052.45,219.92,0
88,1052.26,1052.24,1052.46,219.92,0
89,1052.18,1052.29,1052.56,219.53,0
90,1052.19,1052.31,1052.62,218.36,0
