,0,1,2,3,4
1,1051.02,1050.12,1051.25,220.31,0
2,1051.05,1050.15,1051.26,219.92,0
3,1051.02,1050.18,1051.29,217.97,0
4,1050.95,1050.11,1051.25,220.7,0
5,1051,1050.13,1051.27,220.7,0
6,1050.98,1050.1,1051.26,220.7,0
7,1050.94,1050.1,1051.26,219.92,0
8,1050.96,1050.08,1051.22,219.53,0
9,1051.03,1050.14,1051.25,220.31,0
10,1050.96,1050.11,1051.21,220.31,0
11,1050.96,1050.11,1051.25,219.53,0
12,1050.99,1050.11,1051.22,219.14,0
13,1051.05,1050.18,1051.27,219.92,0
14,1050.99,1050.11,1051.24,218.75,0
15,1050.94,1050.08,1051.23,218.75,0
16,1051.03,1050.13,1051.23,220.7,0
17,1051.02,1050.13,1051.26,219.92,0
18,1050.97,1050.12,1051.29,218.75,0
19,1051,1050.12,1051.29,219.53,0
20,1051.02,1050.16,1051.29,218.75,0
21,1051.01,1050.14,1051.24,220.31,0
22,1050.99,1050.08,1051.27,219.92,0
23,1051.04,1050.12,1051.22,220.7,0
24,1050.97,1050.14,1051.26,218.36,0
25,1050.96,1050.11,1051.25,220.7,0
26,1050.97,1050.12,1051.28,218.75,0
27,1051,1050.17,1051.23,219.92,0
28,1051.03,1050.16,1051.27,219.14,0
29,1051.01,1050.08,1051.24,220.31,0
30,1051.05,1050.13,1051.26,218.75,0
31,1051.09,1050.16,1051.28,220.7,0
32,1051.06,1050.17,1051.24,218.36,0
33,1051,1050.14,1051.26,220.7,0
34,1050.95,1050.1,1051.27,220.31,0
35,1051.03,1050.14,1051.23,218.75,0
36,1051.03,1050.14,1051.26,220.7,0
37,1051,1050.14,1051.25,219.14,0
38,1050.96,1050.14,1051.26,220.7,0
39,1051.05,1050.17,1051.27,221.48,0
40,1050.97,1050.11,1051.23,218.36,0
41,1051.01,1050.09,1051.23,220.31,0
42,1051.01,1050.12,1051.25,220.31,0
43,1051.03,1050.13,1051.24,219.92,0
44,1050.98,1050.12,1051.24,220.31,0
45,1051,1050.15,1051.24,219.92,0
46,1051.03,1050.17,1051.25,219.53,0
47,1051.03,1050.17,1051.23,220.7,0
48,1050.99,1050.06,1051.22,219.53,0
49,1051.04,1050.14,1051.23,218.75,0
50,1051.03,1050.19,1051.26,219.92,0
51,1051.05,1050.14,1051.24,218.75,0
52,1050.98,1050.1,1051.27,218.36,0
53,1051.04,1050.18,1051.26,220.7,0
54,1051.01,1050.14,1051.24,218.36,0
55,1051.02,1050.12,1051.23,220.31,0
56,1051.02,1050.15,1051.2,219.92,0
57,1051.05,1050.19,1051.25,218.36,0
58,1050.98,1050.13,1051.29,220.31,0
59,1051,1050.15,1051.29,219.14,0
60,1051.03,1050.15,1051.24,220.31,0
61,1051.05,1050.16,1051.25,220.7,0
62,1051.02,1050.1,1051.23,220.31,0
63,1051.01,1050.14,1051.2,218.75,0
64,1051.03,1050.16,1051.22,218.75,0
65,1051.05,1050.18,1051.26,218.36,0
66,1050.98,1050.13,1051.29,219.92,0
67,1051.02,1050.14,1051.22,218.75,0
68,1051.06,1050.17,1051.23,219.92,0
69,1051.01,1050.17,1051.22,218.75,0
70,1050.98,1050.11,1051.24,219.14,0
71,1051.05,1050.17,1051.23,219.53,0
72,1051.05,1050.17,1051.25,219.14,0
73,1050.97,1050.14,1051.25,220.7,0
74,1050.98,1050.13,1051.25,218.75,0
75,1051,1050.17,1051.21,219.14,0
76,1051.01,1050.17,1051.23,218.36,0
77,1050.98,1050.15,1051.22,219.92,0
78,1050.96,1050.16,1051.25,220.7,0
79,1051,1050.16,1051.29,218.36,0
80,1051,1050.1,1051.24,220.31,0
81,1050.98,1050.12,1051.19,219.14,0
82,1051.05,1050.12,1051.2,219.14,0
83,1051.07,1050.17,1051.21,219.53,0
84,1051.01,1050.14,1051.22,219.14,0
85,1051.02,1050.16,1051.23,219.14,0
86,1051.01,1050.17,1051.27,219.92,0
87,1051,1050.19,1051.25,219.14,0
88,1050.94,1050.13,1051.22,218.75,0
89,1051.05,1050.13,1051.21,220.7,0
90,1051.01,1050.17,1051.26,220.31,0
91,1050.93,1050.11,1051.23,218.75,0
92,1050.96,1050.16,1051.26,218.75,0
93,1051,1050.16,1051.23,219.14,0
94,1050.97,1050.13,1051.24,220.31,0
95,1051,1050.11,1051.22,220.7,0
96,1051,1050.14,1051.19,219.14,0
97,1051.04,1050.18,1051.23,220.31,0
98,1051.02,1050.15,1051.22,220.7,0
99,1050.98,1050.14,1051.19,219.53,0
100,1051.04,1050.16,1051.23,219.92,0
101,1051.04,1050.15,1051.23,218.75,0
102,1050.96,1050.13,1051.24,219.14,0
103,1050.99,1050.13,1051.24,218.75,0
104,1051.03,1050.16,1051.24,218.36,0
105,1051,1050.18,1051.26,218.75,0
106,1050.92,1050.12,1051.25,219.53,0
107,1051,1050.17,1051.25,218.75,0
108,1050.98,1050.13,1051.23,219.14,0
109,1050.97,1050.12,1051.22,219.92,0
110,1051,1050.13,1051.18,220.7,0
111,1051.02,1050.16,1051.18,220.31,0
112,1051.01,1050.12,1051.25,218.75,0
113,1050.96,1050.18,1051.27,219.53,0
114,1051.03,1050.14,1051.19,220.7,0
115,1051.1,1050.14,1051.23,221.09,0
116,1050.96,1050.13,1051.21,219.92,0
117,1051.04,1050.16,1051.18,218.75,0
118,1051.03,1050.17,1051.22,219.53,0
119,1051.01,1050.21,1051.24,220.7,0
120,1050.97,1050.13,1051.24,218.75,0
121,1051.01,1050.21,1051.23,219.53,0
122,1051.04,1050.15,1051.18,220.31,0
123,1051.02,1050.17,1051.22,218.75,0
124,1051,1050.11,1051.18,218.75,0
125,1051.01,1050.19,1051.25,219.14,0
126,1051.07,1050.15,1051.24,220.7,0
127,1050.98,1050.13,1051.25,219.14,0
128,1051,1050.11,1051.19,219.53,0
129,1051.05,1050.17,1051.18,218.75,0
130,1051.02,1050.13,1051.2,220.7,0
131,1050.99,1050.17,1051.23,219.14,0
132,1050.97,1050.13,1051.23,218.75,0
133,1051.02,1050.19,1051.25,219.14,0
134,1050.94,1050.12,1051.24,218.75,0
135,1050.99,1050.14,1051.19,219.53,0
136,1051,1050.14,1051.19,219.14,0
137,1051.03,1050.18,1051.23,220.31,0
138,1051,1050.14,1051.18,218.75,0
139,1050.96,1050.17,1051.2,218.75,0
140,1051.02,1050.18,1051.26,219.92,0
141,1051.03,1050.17,1051.24,220.31,0
142,1050.97,1050.11,1051.2,219.92,0
143,1051,1050.14,1051.2,220.7,0
144,1050.97,1050.14,1051.27,219.92,0
145,1050.97,1050.16,1051.22,218.75,0
146,1050.92,1050.14,1051.22,218.75,0
147,1051.01,1050.17,1051.2,219.14,0
148,1051,1050.13,1051.19,219.92,0
149,1050.98,1050.15,1051.21,219.14,0
150,1050.99,1050.13,1051.19,218.75,0
151,1051.09,1050.18,1051.19,220.31,0
152,1050.98,1050.16,1051.2,220.31,0
153,1050.96,1050.13,1051.23,220.31,0
154,1050.98,1050.16,1051.23,218.75,0
155,1051,1050.16,1051.24,218.75,0
156,1050.93,1050.09,1051.18,218.75,0
157,1051.03,1050.13,1051.2,220.31,0
158,1051.05,1050.14,1051.19,220.7,0
159,1050.99,1050.15,1051.25,219.14,0
160,1050.95,1050.13,1051.26,219.14,0
161,1051.02,1050.16,1051.25,218.75,0
162,1051.01,1050.14,1051.2,218.75,0
163,1050.96,1050.09,1051.15,220.7,0
164,1050.97,1050.12,1051.16,218.36,0
165,1051.02,1050.17,1051.2,220.31,0
166,1050.98,1050.14,1051.22,219.53,0
167,1050.94,1050.14,1051.2,220.31,0
168,1051.01,1050.13,1051.21,218.36,0
169,1051.05,1050.16,1051.2,219.14,0
170,1050.98,1050.11,1051.17,220.7,0
171,1051.05,1050.12,1051.17,220.31,0
172,1051.05,1050.17,1051.17,218.36,0
173,1051,1050.17,1051.21,219.53,0
174,1050.92,1050.15,1051.23,220.31,0
175,1051.02,1050.19,1051.21,219.53,0
176,1051.01,1050.11,1051.18,219.14,0
177,1050.96,1050.11,1051.18,218.36,0
178,1050.99,1050.13,1051.17,219.14,0
179,1051.02,1050.17,1051.19,220.7,0
180,1051.01,1050.13,1051.22,219.92,0
181,1050.95,1050.15,1051.19,218.36,0
182,1050.99,1050.14,1051.21,219.14,0
183,1051.01,1050.19,1051.21,218.75,0
