,0,1,2,3,4
0,1117.89,1067.13,1069.62,212.11,0
1,1117.88,1067.15,1069.62,212.11,0
2,1117.88,1067.11,1069.60,212.89,0
3,1117.92,1067.14,1069.60,211.33,0
4,1117.86,1067.10,1069.59,211.33,0
5,1117.83,1067.11,1069.63,213.67,0
6,1117.89,1067.11,1069.59,212.50,0
7,1117.86,1067.12,1069.59,211.33,0
8,1117.85,1067.13,1069.59,213.28,0
9,1117.84,1067.10,1069.61,211.33,0
10,1117.86,1067.11,1069.58,213.28,0
11,1117.88,1067.12,1069.60,211.72,0
12,1117.88,1067.09,1069.57,212.11,0
13,1117.91,1067.10,1069.57,213.67,0
14,1117.90,1067.14,1069.59,212.50,0
15,1117.96,1067.12,1069.60,211.33,0
16,1117.93,1067.11,1069.62,212.89,0
17,1117.88,1067.12,1069.60,212.50,0
18,1117.91,1067.13,1069.56,210.55,0
19,1117.91,1067.11,1069.60,212.11,0
20,1117.88,1067.11,1069.60,212.50,0
21,1117.83,1067.10,1069.58,213.28,0
22,1117.96,1067.15,1069.60,210.94,0
23,1117.89,1067.11,1069.59,211.72,0
24,1117.90,1067.14,1069.59,211.72,0
25,1117.83,1067.09,1069.59,212.50,0
26,1117.95,1067.11,1069.60,213.28,0
27,1117.90,1067.07,1069.59,211.72,0
28,1117.85,1067.10,1069.59,213.28,0
29,1117.88,1067.10,1069.55,210.55,0
30,1117.92,1067.13,1069.59,211.72,0
31,1117.93,1067.09,1069.59,213.67,0
32,1117.95,1067.12,1069.60,211.33,0
33,1117.85,1067.08,1069.58,211.72,0
34,1117.87,1067.12,1069.58,212.11,0
35,1117.95,1067.09,1069.52,212.89,0
36,1117.90,1067.06,1069.59,213.28,0
37,1117.90,1067.08,1069.58,210.94,0
38,1117.85,1067.10,1069.62,211.72,0
39,1117.81,1067.10,1069.61,212.11,0
40,1117.84,1067.12,1069.61,211.72,0
41,1117.88,1067.07,1069.53,211.33,0
42,1117.92,1067.09,1069.58,212.50,0
43,1117.96,1067.11,1069.59,211.33,0
44,1117.93,1067.08,1069.58,213.67,0
45,1117.90,1067.08,1069.58,212.11,0
46,1117.91,1067.13,1069.64,212.89,0
47,1117.87,1067.06,1069.59,210.94,0
48,1117.85,1067.12,1069.56,211.72,0
49,1117.89,1067.05,1069.55,213.28,0
50,1117.84,1067.10,1069.60,213.28,0
51,1117.84,1067.09,1069.59,212.50,0
52,1117.83,1067.07,1069.60,212.50,0
53,1117.80,1067.06,1069.58,213.67,0
54,1117.86,1067.06,1069.60,211.33,0
55,1117.84,1067.07,1069.60,214.06,0
56,1117.88,1067.06,1069.59,212.11,0
57,1117.82,1067.07,1069.57,212.11,0
