,0,1,2,3,4
0,1123.72,1072.88,1075.04,212.89,0
1,1123.79,1072.89,1075.04,213.67,0
2,1123.72,1072.84,1075.03,213.67,0
3,1123.77,1072.89,1075.09,212.11,0
4,1123.80,1072.87,1075.03,211.33,0
5,1123.80,1072.83,1075.03,210.55,0
6,1123.76,1072.86,1075.04,211.72,0
7,1123.70,1072.87,1075.04,211.33,0
8,1123.77,1072.86,1075.02,212.11,0
9,1123.75,1072.84,1075.00,213.28,0
10,1123.81,1072.87,1075.08,212.50,0
11,1123.70,1072.88,1075.06,213.67,0
12,1123.80,1072.87,1075.00,211.72,0
13,1123.77,1072.84,1075.05,212.11,0
14,1123.73,1072.86,1075.08,212.11,0
15,1123.81,1072.90,1075.04,211.72,0
16,1123.79,1072.86,1075.03,212.50,0
17,1123.83,1072.89,1075.06,210.55,0
18,1123.77,1072.89,1075.06,211.72,0
19,1123.76,1072.85,1075.04,212.89,0
20,1123.81,1072.89,1075.03,212.50,0
21,1123.78,1072.86,1075.03,211.33,0
22,1123.78,1072.91,1075.06,213.28,0
23,1123.75,1072.83,1075.04,213.67,0
24,1123.76,1072.87,1075.02,212.50,0
25,1123.75,1072.87,1075.03,210.94,0
26,1123.82,1072.87,1075.04,210.94,0
27,1123.73,1072.88,1075.00,211.33,0
28,1123.74,1072.88,1075.05,212.89,0
29,1123.72,1072.87,1075.04,212.89,0
30,1123.80,1072.84,1075.04,211.72,0
31,1123.79,1072.86,1075.03,212.89,0
32,1123.81,1072.88,1075.04,211.72,0
33,1123.76,1072.88,1075.07,211.72,0
34,1123.80,1072.88,1075.03,211.33,0
35,1123.82,1072.87,1075.02,212.50,0
36,1123.79,1072.89,1075.03,211.72,0
37,1123.79,1072.90,1075.00,213.28,0
38,1123.80,1072.88,1075.05,212.50,0
39,1123.80,1072.86,1075.01,211.72,0
40,1123.81,1072.87,1075.04,213.28,0
41,1123.85,1072.89,1075.04,210.94,0
42,1123.75,1072.85,1075.04,211.72,0
43,1123.83,1072.86,1075.02,212.11,0
44,1123.78,1072.86,1075.06,211.72,0
45,1123.76,1072.86,1075.04,212.89,0
46,1123.81,1072.89,1075.02,210.94,0
47,1123.80,1072.85,1075.02,211.72,0
48,1123.78,1072.89,1075.04,212.11,0
49,1123.71,1072.83,1075.03,211.33,0
50,1123.80,1072.88,1075.03,211.72,0
51,1123.74,1072.86,1075.03,211.72,0
52,1123.76,1072.86,1075.04,213.28,0
53,1123.79,1072.85,1075.03,212.11,0
54,1123.79,1072.85,1075.04,212.89,0
55,1123.74,1072.86,1075.03,212.50,0
56,1123.73,1072.86,1075.05,212.50,0
57,1123.81,1072.84,1075.08,211.33,0
58,1123.77,1072.88,1075.03,210.94,0
59,1123.80,1072.89,1075.03,212.89,0
60,1123.78,1072.88,1075.07,212.11,0
61,1123.82,1072.83,1075.08,211.33,0
62,1123.85,1072.89,1075.05,213.28,0
63,1123.73,1072.80,1075.03,212.50,0
64,1123.73,1072.85,1075.04,212.89,0
65,1123.79,1072.84,1075.03,211.72,0
66,1123.75,1072.86,1075.04,212.50,0
67,1123.74,1072.87,1075.10,212.50,0
68,1123.76,1072.86,1075.04,210.55,0
69,1123.76,1072.84,1075.05,211.72,0
70,1123.75,1072.86,1075.06,211.72,0
71,1123.74,1072.83,1075.07,212.50,0
72,1123.77,1072.86,1075.06,212.89,0
73,1123.74,1072.84,1075.02,210.55,0
74,1123.72,1072.84,1075.07,212.89,0
75,1123.75,1072.87,1075.04,213.67,0
76,1123.75,1072.84,1075.04,212.89,0
77,1123.73,1072.83,1075.02,211.33,0
78,1123.82,1072.85,1075.02,212.50,0
79,1123.75,1072.83,1075.09,213.67,0
80,1123.84,1072.84,1075.03,210.55,0
81,1123.78,1072.82,1075.05,213.28,0
82,1123.81,1072.82,1075.04,213.67,0
83,1123.74,1072.82,1075.03,212.11,0
84,1123.80,1072.86,1075.06,212.11,0
85,1123.74,1072.85,1075.04,213.67,0
86,1123.72,1072.84,1075.03,211.72,0
