,0,1,2,3,4
0,1057.26,1056.34,1055.29,219.53,0
1,1057.24,1056.38,1055.25,221.48,0
2,1057.20,1056.40,1055.29,220.31,0
3,1057.20,1056.44,1055.33,218.75,0
4,1057.17,1056.41,1055.37,219.53,0
5,1057.21,1056.45,1055.42,220.70,0
6,1057.19,1056.41,1055.33,220.70,0
7,1057.26,1056.44,1055.36,222.27,0
8,1057.24,1056.36,1055.31,221.88,0
9,1057.24,1056.36,1055.29,220.70,0
10,1057.23,1056.41,1055.31,221.48,0
11,1057.24,1056.45,1055.37,221.48,0
12,1057.17,1056.45,1055.41,220.31,0
13,1057.20,1056.48,1055.40,221.88,0
14,1057.28,1056.41,1055.35,221.48,0
15,1057.24,1056.40,1055.32,220.31,0
16,1057.24,1056.37,1055.27,221.88,0
17,1057.25,1056.37,1055.33,219.14,0
18,1057.22,1056.40,1055.33,221.88,0
19,1057.23,1056.45,1055.40,220.70,0
20,1057.20,1056.41,1055.40,219.92,0
21,1057.23,1056.47,1055.40,221.09,0
22,1057.24,1056.42,1055.35,221.88,0
23,1057.31,1056.40,1055.35,220.70,0
24,1057.28,1056.34,1055.29,221.48,0
25,1057.28,1056.40,1055.32,220.70,0
26,1057.25,1056.41,1055.35,220.31,0
27,1057.26,1056.46,1055.36,219.53,0
28,1057.23,1056.44,1055.41,219.92,0
29,1057.22,1056.46,1055.42,219.53,0
30,1057.26,1056.41,1055.34,219.53,0
31,1057.26,1056.40,1055.37,221.09,0
32,1057.23,1056.35,1055.26,219.92,0
33,1057.21,1056.39,1055.32,220.31,0
34,1057.26,1056.44,1055.35,220.31,0
35,1057.24,1056.46,1055.45,220.70,0
36,1057.26,1056.44,1055.41,220.31,0
37,1057.27,1056.45,1055.42,219.14,0
38,1057.29,1056.39,1055.37,220.70,0
39,1057.26,1056.36,1055.33,220.31,0
40,1057.25,1056.37,1055.26,220.70,0
41,1057.25,1056.42,1055.31,222.27,0
42,1057.25,1056.42,1055.36,219.14,0
43,1057.20,1056.45,1055.41,221.48,0
44,1057.25,1056.49,1055.42,220.31,0
45,1057.21,1056.44,1055.42,219.53,0
46,1057.31,1056.44,1055.36,219.92,0
47,1057.24,1056.38,1055.29,219.53,0
48,1057.21,1056.38,1055.31,219.14,0
49,1057.26,1056.45,1055.30,220.31,0
50,1057.23,1056.47,1055.36,220.31,0
51,1057.19,1056.48,1055.42,218.75,0
52,1057.25,1056.47,1055.39,219.14,0
53,1057.25,1056.43,1055.43,219.53,0
54,1057.24,1056.43,1055.36,221.88,0
55,1057.26,1056.40,1055.32,219.92,0
56,1057.28,1056.38,1055.26,219.53,0
57,1057.25,1056.41,1055.33,219.14,0
58,1057.23,1056.45,1055.37,219.92,0
