,0,1,2,3,4,5
178,1124.34,1073.45,1075.61,213.28,0,
179,1124.34,1073.45,1075.56,212.89,0,
180,1124.34,1073.45,1075.57,214.06,0,
181,1124.32,1073.42,1075.57,211.33,0,
182,1124.42,1073.41,1075.59,212.11,0,
183,1124.34,1073.47,1075.58,213.28,0,
184,1124.33,1073.41,1075.57,211.72,0,
185,1124.41,1073.46,1075.61,212.5,0,
186,1124.39,1073.42,1075.56,211.72,0,
187,1124.34,1073.47,1075.59,211.72,0,
188,1124.39,1073.44,1075.57,212.5,0,
189,1124.4,1073.42,1075.54,212.89,0,
190,1124.33,1073.44,1075.6,214.45,0,
191,1124.38,1073.41,1075.58,214.06,0,
192,1124.28,1073.4,1075.58,212.89,0,
193,1124.34,1073.44,1075.55,213.28,0,
194,1124.31,1073.44,1075.58,210.94,0,
195,1124.31,1073.44,1075.61,211.33,0,
196,1124.35,1073.45,1075.57,211.72,0,
197,1124.35,1073.42,1075.54,212.5,0,
198,1124.36,1073.41,1075.58,212.89,0,
199,1124.33,1073.43,1075.6,211.72,0,
200,1124.42,1073.39,1075.56,210.94,0,
201,1124.34,1073.44,1075.57,210.16,0,
202,1124.38,1073.42,1075.62,212.11,0,
203,1124.31,1073.45,1075.56,214.45,0,
204,1124.3,1073.42,1075.56,212.89,0,
205,1124.42,1073.4,1075.59,213.67,0,
206,1124.34,1073.44,1075.58,211.72,0,
207,1124.33,1073.41,1075.57,213.67,0,
208,1124.33,1073.41,1075.58,211.72,0,
209,1124.44,1073.46,1075.59,212.89,0,
210,1124.36,1073.44,1075.57,211.72,0,
211,1124.38,1073.44,1075.56,213.67,0,
212,1124.38,1073.4,1075.59,214.45,0,
213,1124.31,1073.42,1075.6,214.06,0,
214,1124.42,1073.43,1075.57,212.11,0,
215,1124.29,1073.41,1075.57,213.67,0,
216,1124.31,1073.45,1075.59,212.5,0,
217,1124.36,1073.42,1075.62,214.06,0,
218,1124.35,1073.43,1075.56,211.72,0,
219,1124.39,1073.4,1075.57,211.33,0,
220,1124.4,1073.42,1075.61,213.28,0,
221,1124.3,1073.42,1075.6,213.28,0,
222,1124.32,1073.42,1075.59,212.89,0,
223,1124.34,1073.41,1075.6,212.5,0,
224,1124.33,1073.43,1075.57,212.11,0,
225,1124.36,1073.42,1075.61,212.5,0,
226,1124.36,1073.4,1075.6,213.28,0,
227,1124.41,1073.4,1075.57,211.72,0,
228,1124.31,1073.39,1075.56,211.72,0,
229,1124.3,1073.42,1075.61,212.11,0,
230,1124.32,1073.39,1075.58,213.28,0,
231,1124.38,1073.42,1075.54,213.67,0,
232,1124.34,1073.47,1075.57,212.89,0,
233,1124.39,1073.4,1075.58,211.33,0,
234,1124.33,1073.43,1075.59,212.89,0,
235,1124.37,1073.41,1075.58,212.5,0,
236,1124.37,1073.44,1075.58,212.11,0,
237,1124.3,1073.4,1075.58,211.72,0,
238,1124.33,1073.43,1075.58,212.5,0,
239,1124.39,1073.39,1075.57,211.72,0,
240,1124.32,1073.42,1075.58,211.72,0,
241,1124.36,1073.45,1075.59,211.33,0,
242,1124.37,1073.46,1075.56,212.11,0,
243,1124.31,1073.4,1075.58,214.06,0,
244,1124.31,1073.43,1075.56,211.72,0,
245,1124.38,1073.45,1075.56,212.89,0,
246,1124.34,1073.42,1075.55,213.67,0,
247,1124.37,1073.42,1075.62,213.67,0,
248,1124.35,1073.43,1075.58,213.67,0,
249,1124.41,1073.42,1075.55,212.11,0,
250,1124.39,1073.41,1075.59,212.11,0,
251,1124.36,1073.44,1075.59,214.06,0,
252,1124.37,1073.4,1075.57,212.11,0,
253,1124.32,1073.41,1075.59,213.28,0,
254,1124.29,1073.41,1075.59,214.06,0,
255,1124.33,1073.43,1075.6,212.89,0,
256,1124.32,1073.4,1075.58,213.28,0,
257,1124.35,1073.43,1075.6,211.72,0,
258,1124.26,1073.38,1075.55,214.06,0,
259,1124.29,1073.45,1075.56,211.72,0,
260,1124.3,1073.41,1075.59,211.33,0,
261,1124.34,1073.41,1075.58,213.28,0,
262,1124.32,1073.4,1075.55,212.11,0,
263,1124.38,1073.39,1075.57,211.33,0,
264,1124.32,1073.44,1075.58,213.28,0,
265,1124.37,1073.41,1075.59,211.72,0,
266,1124.36,1073.4,1075.54,212.89,0,
267,1124.36,1073.42,1075.56,212.11,0,
268,1124.34,1073.41,1075.55,212.5,0,
269,1124.32,1073.43,1075.57,212.11,0,
270,1124.39,1073.41,1075.56,213.67,0,
271,1124.29,1073.44,1075.57,213.67,0,
272,1124.31,1073.43,1075.57,211.33,0,
273,1124.36,1073.4,1075.56,212.5,0,
274,1124.34,1073.39,1075.57,210.94,0,
275,1124.28,1073.45,1075.61,210.55,0,
276,1124.36,1073.4,1075.59,210.94,0,
277,1124.34,1073.39,1075.57,212.11,0,
278,1124.32,1073.43,1075.56,213.67,0,
279,1124.37,1073.42,1075.57,212.5,0,
280,1124.4,1073.39,1075.57,211.72,0,
281,1124.41,1073.39,1075.57,213.67,0,
282,1124.35,1073.39,1075.6,211.72,0,
283,1124.32,1073.41,1075.57,211.33,0,
284,1124.36,1073.42,1075.56,212.11,0,
285,1124.35,1073.41,1075.59,212.5,0,
286,1124.3,1073.43,1075.61,211.72,0,
287,1124.33,1073.45,1075.59,211.72,0,
288,1124.3,1073.43,1075.59,211.72,0,
289,1124.39,1073.39,1075.6,211.72,0,
290,1124.26,1073.41,1075.6,211.72,0,
291,1124.33,1073.44,1075.58,212.11,0,
292,1124.39,1073.39,1075.61,213.28,0,
293,1124.32,1073.4,1075.56,212.5,0,
294,1124.34,1073.42,1075.58,211.72,0,
295,1124.33,1073.44,1075.61,214.06,0,
296,1124.3,1073.39,1075.57,214.06,0,
297,1124.32,1073.4,1075.58,213.67,0,
298,1124.37,1073.42,1075.57,212.11,0,
299,1124.37,1073.41,1075.58,211.72,0,
300,1124.29,1073.41,1075.58,213.67,0,
301,1124.34,1073.4,1075.58,212.89,0,
302,1124.29,1073.45,1075.55,212.5,0,
303,1124.34,1073.41,1075.59,212.11,0,
304,1124.33,1073.4,1075.56,213.67,0,
305,1124.31,1073.43,1075.56,214.06,0,
306,1124.43,1073.42,1075.57,212.89,0,
307,1124.35,1073.42,1075.58,210.94,0,
308,1124.35,1073.41,1075.55,212.89,0,
309,1124.3,1073.42,1075.59,212.11,0,
310,1124.33,1073.42,1075.57,211.72,0,
311,1124.41,1073.43,1075.61,213.67,0,
312,1124.37,1073.38,1075.54,212.89,0,
313,1124.37,1073.43,1075.55,214.45,0,
314,1124.4,1073.39,1075.58,214.06,0,
315,1124.31,1073.43,1075.57,211.72,0,
316,1124.35,1073.39,1075.55,211.72,0,
317,1124.33,1073.43,1075.55,214.06,0,
318,1124.41,1073.41,1075.55,210.94,0,
319,1124.31,1073.38,1075.6,213.67,0,
320,1124.36,1073.4,1075.55,213.67,0,
321,1124.29,1073.39,1075.56,213.67,0,
322,1124.33,1073.36,1075.6,212.11,0,
323,1124.38,1073.39,1075.57,212.5,0,
324,1124.34,1073.37,1075.57,211.33,0,
325,1124.34,1073.44,1075.54,214.06,0,
326,1124.28,1073.4,1075.54,213.67,0,
327,1124.29,1073.43,1075.61,214.06,0,
328,1124.28,1073.39,1075.59,212.89,0,
329,1124.33,1073.41,1075.57,212.89,0,
330,1124.32,1073.42,1075.59,212.11,0,
331,1124.35,1073.43,1075.58,214.45,0,
332,1124.33,1073.41,1075.55,212.11,0,
333,1124.35,1073.39,1075.57,212.89,0,
334,1124.41,1073.38,1075.56,213.28,0,
335,1124.37,1073.44,1075.6,211.72,0,
336,1124.32,1073.4,1075.58,211.33,0,
337,1124.33,1073.4,1075.57,212.5,0,
338,1124.3,1073.42,1075.55,212.5,0,
339,1124.39,1073.4,1075.55,212.11,0,
340,1124.36,1073.39,1075.57,212.5,0,
341,1124.34,1073.39,1075.57,214.06,0,
342,1124.3,1073.4,1075.59,212.11,0,
343,1124.38,1073.39,1075.57,212.5,0,
344,1124.32,1073.39,1075.6,211.72,0,
345,1124.36,1073.4,1075.56,211.72,0,
346,1124.4,1073.39,1075.53,211.72,0,
347,1124.34,1073.39,1075.56,211.33,0,
348,1124.31,1073.4,1075.6,212.11,0,
349,1124.32,1073.39,1075.59,212.89,0,
350,1124.3,1073.36,1075.57,213.28,0,
351,1124.36,1073.42,1075.58,213.67,0,
352,1124.32,1073.39,1075.59,211.33,0,
353,1124.35,1073.41,1075.59,212.11,0,
354,1124.33,1073.42,1075.58,211.72,0,
355,1124.3,1073.4,1075.6,212.5,0,
356,1124.38,1073.41,1075.59,213.28,0,
357,1124.31,1073.39,1075.57,211.72,0,
358,1124.34,1073.41,1075.62,211.72,0,
359,1124.3,1073.41,1075.57,213.28,0,
360,1124.34,1073.39,1075.56,212.89,0,
361,1124.28,1073.41,1075.57,211.72,0,
362,1124.3,1073.39,1075.59,212.11,0,
363,1124.37,1073.41,1075.55,212.5,0,
364,1124.43,1073.36,1075.6,211.72,0,
365,1124.28,1073.42,1075.6,211.72,0,
366,1124.32,1073.42,1075.55,211.33,0,
367,1124.37,1073.38,1075.56,211.33,0,
368,1124.33,1073.43,1075.59,211.72,0,
369,1124.39,1073.38,1075.55,211.72,0,
370,1124.29,1073.38,1075.55,212.89,0,
371,1124.38,1073.42,1075.6,211.33,0,
372,1124.28,1073.37,1075.57,212.11,0,
373,1124.39,1073.37,1075.56,211.72,0,
374,1124.36,1073.37,1075.55,212.11,0,
375,1124.28,1073.42,1075.58,211.72,0,
376,1124.32,1073.41,1075.6,212.5,0,
377,1124.29,1073.41,1075.6,212.5,0,
378,1124.33,1073.38,1075.56,213.28,0,
379,1124.35,1073.38,1075.6,214.06,0,
380,1124.3,1073.43,1075.57,213.28,0,
381,1124.4,1073.4,1075.57,213.67,0,
382,1124.35,1073.36,1075.59,213.67,3,
383,1124.3,1073.37,1075.58,211.33,3,
384,1124.33,1073.37,1075.6,213.67,3,
385,1124.32,1073.35,1075.6,210.94,3,
386,1124.35,1073.38,1075.57,212.5,3,
387,1124.33,1073.41,1075.56,213.28,3,
388,1124.3,1073.34,1075.56,212.89,3,
389,1124.27,1073.41,1075.66,213.67,3,
390,1124.21,1073.4,1075.63,212.11,3,
391,1124.29,1073.41,1075.56,212.5,3,
392,1124.29,1073.34,1075.5,213.67,3,
393,1124.34,1073.4,1075.56,212.89,3,
394,1124.33,1073.35,1075.51,211.72,3,
395,1124.39,1073.45,1075.65,210.94,3,
396,1124.33,1073.37,1075.5,211.33,3,
397,1124.36,1073.45,1075.64,211.33,3,
398,1124.32,1073.34,1075.57,211.33,3,
399,1124.25,1073.39,1075.65,212.89,3,
400,1124.31,1073.37,1075.58,212.11,3,
401,1124.29,1073.41,1075.57,211.72,3,
402,1124.32,1073.4,1075.64,213.67,3,
403,1124.3,1073.39,1075.54,212.11,3,
404,1124.3,1073.34,1075.53,212.5,3,
405,1124.34,1073.34,1075.56,211.72,3,
406,1124.33,1073.4,1075.6,212.11,3,
407,1124.31,1073.37,1075.59,211.72,3,
408,1124.42,1073.39,1075.59,212.5,3,
409,1124.31,1073.42,1075.63,212.5,3,
410,1124.37,1073.36,1075.61,212.11,3,
411,1124.36,1073.41,1075.57,210.94,3,
412,1124.33,1073.35,1075.51,211.72,3,
413,1124.37,1073.37,1075.54,213.28,3,
414,1124.33,1073.4,1075.55,210.55,3,
415,1124.43,1073.44,1075.56,211.33,3,
416,1124.39,1073.39,1075.55,211.72,3,
417,1124.25,1073.32,1075.57,213.67,3,
418,1124.3,1073.41,1075.61,211.72,3,
419,1124.26,1073.35,1075.59,211.72,3,
420,1124.28,1073.41,1075.56,213.28,3,
421,1124.37,1073.41,1075.55,211.72,3,
422,1124.41,1073.42,1075.57,213.28,3,
423,1124.33,1073.36,1075.54,213.67,3,
424,1124.28,1073.33,1075.56,210.94,3,
425,1124.26,1073.4,1075.56,213.67,3,
426,1124.31,1073.31,1075.56,211.33,3,
427,1124.35,1073.41,1075.62,212.11,3,
428,1124.24,1073.37,1075.59,211.72,3,
429,1124.33,1073.35,1075.54,211.33,3,
430,1124.35,1073.33,1075.5,213.67,3,
431,1124.34,1073.37,1075.58,211.33,3,
432,1124.33,1073.35,1075.56,211.33,3,
433,1124.31,1073.41,1075.62,212.11,3,
434,1124.3,1073.38,1075.61,211.72,3,
435,1124.28,1073.38,1075.58,214.06,3,
436,1124.28,1073.34,1075.53,210.94,3,
437,1124.37,1073.35,1075.53,211.72,3,
438,1124.29,1073.36,1075.53,212.89,3,
439,1124.34,1073.4,1075.57,212.5,3,
440,1124.34,1073.36,1075.57,213.28,3,
441,1124.28,1073.36,1075.6,211.72,3,
442,1124.22,1073.34,1075.54,211.33,3,
443,1124.27,1073.36,1075.62,211.33,3,
444,1124.26,1073.34,1075.55,213.67,3,
445,1124.28,1073.4,1075.57,212.89,3,
446,1124.34,1073.43,1075.54,212.5,3,
447,1124.32,1073.4,1075.59,212.11,3,
448,1124.27,1073.36,1075.56,213.67,3,
449,1124.24,1073.34,1075.59,214.06,3,
450,1124.23,1073.32,1075.57,212.11,3,
451,1124.25,1073.38,1075.6,214.06,3,
452,1124.36,1073.36,1075.59,213.28,3,
453,1124.32,1073.35,1075.58,213.28,3,
454,1124.24,1073.34,1075.55,211.72,3,
455,1124.27,1073.35,1075.55,211.33,3,
456,1124.29,1073.36,1075.53,211.33,3,
457,1124.34,1073.36,1075.5,213.28,3,
458,1124.28,1073.37,1075.6,213.28,3,
459,1124.29,1073.41,1075.63,214.06,3,
460,1124.27,1073.38,1075.58,212.89,3,
461,1124.25,1073.3,1075.51,212.5,3,
462,1124.34,1073.35,1075.53,214.06,3,
463,1124.23,1073.4,1075.55,214.06,3,
464,1124.36,1073.37,1075.57,214.06,3,
465,1124.34,1073.39,1075.6,212.11,3,
466,1124.33,1073.37,1075.59,211.72,3,
467,1124.27,1073.28,1075.58,211.33,3,
468,1124.22,1073.36,1075.59,212.11,3,
469,1124.23,1073.38,1075.61,213.67,3,
470,1124.3,1073.39,1075.55,210.94,3,
471,1124.35,1073.37,1075.55,212.89,3,
472,1124.34,1073.37,1075.56,210.94,3,
473,1124.3,1073.34,1075.53,210.55,3,
474,1124.29,1073.31,1075.62,211.33,3,
475,1124.23,1073.36,1075.61,211.33,3,
476,1124.25,1073.35,1075.6,211.72,3,
477,1124.35,1073.36,1075.62,211.72,3,
478,1124.33,1073.35,1075.56,211.72,3,
479,1124.32,1073.32,1075.54,213.28,3,
480,1124.32,1073.32,1075.52,212.11,3,
481,1124.29,1073.34,1075.53,211.72,3,
482,1124.25,1073.36,1075.54,214.06,3,
483,1124.34,1073.4,1075.57,213.67,3,
484,1124.29,1073.36,1075.56,212.5,3,
485,1124.3,1073.32,1075.63,213.28,3,
486,1124.25,1073.33,1075.59,211.33,3,
487,1124.3,1073.32,1075.56,213.28,3,
488,1124.37,1073.33,1075.55,211.72,3,
489,1124.35,1073.38,1075.59,211.72,3,
490,1124.35,1073.35,1075.53,211.33,3,
491,1124.31,1073.36,1075.64,211.72,3,
492,1124.25,1073.3,1075.56,210.55,3,
493,1124.25,1073.39,1075.6,211.33,3,
494,1124.27,1073.36,1075.57,211.72,3,
495,1124.25,1073.38,1075.58,212.11,3,
496,1124.41,1073.39,1075.57,213.67,3,
497,1124.34,1073.33,1075.58,212.89,3,
498,1124.35,1073.34,1075.54,212.5,3,
499,1124.28,1073.32,1075.53,210.55,3,
500,1124.25,1073.34,1075.62,213.67,3,
501,1124.24,1073.32,1075.58,212.89,3,
502,1124.28,1073.36,1075.61,212.5,3,
503,1124.27,1073.36,1075.52,211.33,3,
504,1124.32,1073.35,1075.49,211.33,3,
505,1124.3,1073.31,1075.53,211.72,3,
506,1124.37,1073.34,1075.52,211.72,3,
507,1124.3,1073.33,1075.56,212.5,3,
508,1124.33,1073.37,1075.63,212.11,3,
509,1124.29,1073.38,1075.66,211.72,3,
510,1124.31,1073.37,1075.56,211.72,3,
511,1124.32,1073.31,1075.55,212.89,3,
512,1124.31,1073.34,1075.49,211.72,3,
513,1124.32,1073.36,1075.54,213.67,3,
514,1124.29,1073.35,1075.57,210.94,3,
515,1124.37,1073.37,1075.59,211.33,3,
516,1124.34,1073.34,1075.61,210.94,3,
517,1124.22,1073.33,1075.55,210.94,3,
518,1124.29,1073.35,1075.55,212.5,3,
519,1124.23,1073.33,1075.55,212.5,3,
520,1124.38,1073.36,1075.55,212.5,3,
521,1124.35,1073.35,1075.53,212.5,3,
522,1124.36,1073.36,1075.6,214.06,3,
523,1124.24,1073.3,1075.59,212.89,3,
524,1124.2,1073.3,1075.6,211.33,3,
525,1124.24,1073.3,1075.52,212.11,3,
526,1124.35,1073.35,1075.56,210.16,3,
527,1124.32,1073.3,1075.5,213.67,3,
528,1124.27,1073.34,1075.57,212.11,3,
529,1124.3,1073.29,1075.53,214.06,3,
530,1124.29,1073.33,1075.57,212.5,3,
531,1124.23,1073.35,1075.59,212.5,3,
532,1124.28,1073.31,1075.56,212.89,3,
533,1124.26,1073.39,1075.66,211.72,3,
534,1124.26,1073.39,1075.58,213.67,3,
535,1124.3,1073.37,1075.57,213.28,3,
536,1124.33,1073.31,1075.51,213.28,3,
537,1124.32,1073.34,1075.5,212.5,3,
538,1124.3,1073.34,1075.55,213.67,3,
539,1124.37,1073.35,1075.59,213.67,3,
540,1124.35,1073.33,1075.56,214.06,3,
541,1124.25,1073.35,1075.61,213.67,3,
542,1124.28,1073.31,1075.57,214.06,3,
543,1124.33,1073.38,1075.57,212.89,3,
544,1124.28,1073.34,1075.56,214.06,3,
545,1124.33,1073.39,1075.55,212.11,3,
546,1124.38,1073.37,1075.57,212.5,3,
547,1124.31,1073.36,1075.54,212.11,3,
548,1124.31,1073.3,1075.54,212.89,3,
549,1124.25,1073.31,1075.63,212.89,3,
550,1124.21,1073.29,1075.58,212.89,3,
551,1124.31,1073.34,1075.6,210.94,3,
552,1124.31,1073.38,1075.56,210.94,3,
553,1124.28,1073.35,1075.58,210.94,3,
554,1124.28,1073.27,1075.5,211.33,3,
555,1124.25,1073.2,1075.5,212.11,3,
556,1124.38,1073.36,1075.62,213.67,3,
557,1124.31,1073.35,1075.54,212.11,3,
558,1124.33,1073.37,1075.54,212.11,3,
559,1124.35,1073.36,1075.55,212.89,3,
560,1124.25,1073.31,1075.51,212.5,3,
561,1124.37,1073.34,1075.55,212.5,3,
562,1124.31,1073.29,1075.55,213.67,3,
563,1124.27,1073.34,1075.62,213.28,3,
564,1124.28,1073.34,1075.57,210.55,3,
565,1124.3,1073.36,1075.56,211.33,3,
566,1124.31,1073.35,1075.64,212.5,3,
567,1124.3,1073.32,1075.55,211.72,3,
568,1124.33,1073.4,1075.56,213.67,3,
569,1124.22,1073.3,1075.55,212.11,3,
570,1124.29,1073.33,1075.56,212.11,3,
571,1124.31,1073.33,1075.56,212.5,3,
572,1124.39,1073.34,1075.58,211.33,3,
573,1124.32,1073.3,1075.6,213.67,3,
574,1124.28,1073.3,1075.58,213.67,3,
575,1124.29,1073.34,1075.56,211.72,3,
576,1124.28,1073.32,1075.56,213.28,3,
577,1124.33,1073.36,1075.59,212.11,3,
578,1124.34,1073.3,1075.51,211.33,3,
579,1124.37,1073.28,1075.55,212.11,3,
580,1124.29,1073.31,1075.57,213.67,3,
581,1124.3,1073.31,1075.53,212.11,3,
