,0,1,2,3,4
0,1117.5,1066.81,1069.33,212.11,0
1,1117.57,1066.81,1069.41,211.72,0
3,1117.54,1066.75,1069.31,213.28,0
4,1117.5,1066.81,1069.33,212.11,0
5,1117.57,1066.81,1069.41,211.72,0
7,1117.54,1066.75,1069.31,213.28,0
8,1117.5,1066.81,1069.33,212.11,0
9,1117.57,1066.81,1069.41,211.72,0
10,1117.53,1066.75,1069.34,212.89,0
11,1117.49,1066.81,1069.32,213.28,0
12,1117.48,1066.81,1069.37,211.33,0
13,1117.49,1066.79,1069.31,210.55,0
14,1117.46,1066.76,1069.32,211.33,0
15,1117.48,1066.82,1069.33,211.33,0
16,1117.53,1066.84,1069.37,211.72,0
17,1117.56,1066.84,1069.38,211.33,0
18,1117.51,1066.79,1069.35,210.94,0
19,1117.57,1066.82,1069.35,210.55,0
20,1117.59,1066.81,1069.32,211.33,0
21,1117.56,1066.81,1069.33,213.28,0
22,1117.57,1066.83,1069.38,212.89,0
23,1117.53,1066.78,1069.3,212.5,0
24,1117.59,1066.81,1069.31,213.28,0
25,1117.53,1066.81,1069.34,211.33,0
26,1117.46,1066.86,1069.33,210.94,0
27,1117.42,1066.78,1069.35,212.89,0
28,1117.57,1066.8,1069.35,212.89,0
29,1117.5,1066.79,1069.35,211.33,0
30,1117.53,1066.82,1069.35,212.11,0
31,1117.56,1066.84,1069.38,211.33,0
32,1117.56,1066.85,1069.36,211.33,0
33,1117.5,1066.84,1069.4,212.89,0
34,1117.46,1066.84,1069.34,211.33,0
35,1117.54,1066.79,1069.32,211.33,0
36,1117.58,1066.84,1069.34,212.5,0
37,1117.54,1066.87,1069.36,211.33,0
38,1117.58,1066.84,1069.35,211.33,0
39,1117.47,1066.8,1069.36,210.55,0
40,1117.53,1066.82,1069.35,212.89,0
41,1117.57,1066.83,1069.35,211.33,0
42,1117.52,1066.85,1069.36,212.11,0
43,1117.58,1066.85,1069.37,211.72,0
44,1117.5,1066.85,1069.39,213.28,0
45,1117.53,1066.83,1069.32,210.94,0
46,1117.51,1066.87,1069.37,211.33,0
47,1117.54,1066.82,1069.34,210.55,0
48,1117.56,1066.85,1069.34,213.28,0
49,1117.54,1066.84,1069.39,212.11,0
50,1117.42,1066.81,1069.33,211.33,0
51,1117.56,1066.84,1069.38,212.11,0
52,1117.58,1066.85,1069.35,211.33,0
53,1117.54,1066.83,1069.37,212.11,0
54,1117.52,1066.86,1069.41,213.28,0
55,1117.47,1066.84,1069.38,210.16,0
56,1117.48,1066.85,1069.34,209.77,0
57,1117.53,1066.89,1069.37,210.94,0
58,1117.51,1066.84,1069.31,210.94,0
59,1117.5,1066.84,1069.37,213.28,0
