,0,1,2,3,4
1,1050.39,1050.3,1049.93,218.75,0
2,1050.35,1050.29,1049.96,217.58,0
3,1050.37,1050.31,1050.03,217.58,0
4,1050.49,1050.28,1050.02,219.92,0
5,1050.41,1050.24,1049.96,217.97,0
6,1050.42,1050.29,1050.04,217.97,0
7,1050.42,1050.31,1050.05,219.14,0
8,1050.38,1050.3,1050.06,218.36,0
9,1050.45,1050.25,1049.98,218.75,0
10,1050.49,1050.25,1049.96,217.97,0
11,1050.45,1050.2,1049.93,218.75,0
12,1050.47,1050.24,1049.97,219.92,0
13,1050.43,1050.27,1049.99,219.53,0
14,1050.45,1050.33,1050.06,220.31,0
15,1050.46,1050.31,1050.07,217.97,0
16,1050.45,1050.32,1050.07,218.36,0
17,1050.48,1050.27,1050.05,219.92,0
18,1050.47,1050.24,1049.94,218.36,0
19,1050.46,1050.25,1049.95,218.36,0
20,1050.46,1050.29,1049.96,219.14,0
21,1050.44,1050.24,1050,219.53,0
22,1050.48,1050.36,1050.04,218.36,0
23,1050.47,1050.35,1050.09,219.92,0
24,1050.44,1050.33,1050.08,217.58,0
25,1050.48,1050.29,1050.02,218.36,0
26,1050.52,1050.27,1049.99,217.97,0
27,1050.48,1050.24,1049.93,219.14,0
28,1050.49,1050.27,1049.94,219.92,0
29,1050.44,1050.31,1050,217.97,0
30,1050.43,1050.36,1050.05,218.36,0
31,1050.45,1050.33,1050.07,218.36,0
32,1050.47,1050.32,1050.08,218.36,0
33,1050.45,1050.3,1050.05,219.53,0
34,1050.49,1050.28,1049.98,219.92,0
35,1050.47,1050.24,1049.95,219.92,0
36,1050.53,1050.31,1049.97,219.53,0
37,1050.43,1050.25,1049.99,219.53,0
38,1050.45,1050.37,1050.07,219.92,0
39,1050.46,1050.34,1050.1,218.75,0
40,1050.45,1050.32,1050.09,217.97,0
41,1050.48,1050.32,1050.04,218.36,0
42,1050.51,1050.33,1050.03,218.36,0
43,1050.49,1050.24,1049.99,218.36,0
44,1050.5,1050.3,1049.99,219.92,0
45,1050.47,1050.29,1049.96,219.92,0
46,1050.45,1050.33,1050.01,218.36,0
47,1050.42,1050.29,1050.05,218.75,0
48,1050.46,1050.38,1050.14,217.97,0
49,1050.43,1050.31,1050.05,217.97,0
50,1050.5,1050.32,1050.05,218.36,0
51,1050.51,1050.28,1049.96,218.36,0
52,1050.5,1050.28,1049.95,218.75,0
53,1050.47,1050.2,1049.95,218.75,0
54,1050.48,1050.34,1050.03,219.14,0
55,1050.43,1050.29,1050.01,218.36,0
56,1050.48,1050.36,1050.08,219.92,0
57,1050.44,1050.32,1050.07,217.97,0
