,0,1,2,3,4
0,1050.38,1050.13,1050.03,217.97,0
1,1050.43,1050.10,1050.00,217.97,0
2,1050.40,1050.07,1049.95,220.31,0
3,1050.40,1050.04,1049.91,218.36,0
4,1050.42,1050.09,1049.95,219.14,0
5,1050.37,1050.08,1050.00,217.97,0
6,1050.36,1050.09,1050.03,218.75,0
7,1050.42,1050.11,1050.08,218.36,0
8,1050.44,1050.13,1049.98,217.97,0
9,1050.44,1050.07,1049.95,218.75,0
10,1050.43,1050.11,1049.93,218.75,0
11,1050.45,1050.08,1049.95,219.53,0
12,1050.43,1050.14,1049.97,218.36,0
13,1050.39,1050.12,1050.06,219.14,0
14,1050.41,1050.09,1050.06,218.75,0
15,1050.40,1050.10,1050.03,219.92,0
16,1050.51,1050.09,1049.96,219.14,0
17,1050.43,1050.05,1049.92,218.75,0
18,1050.41,1050.10,1049.97,218.36,0
19,1050.46,1050.17,1050.04,217.58,0
20,1050.40,1050.13,1050.08,217.97,0
21,1050.43,1050.10,1050.05,217.97,0
22,1050.48,1050.11,1050.04,219.53,0
23,1050.45,1050.10,1049.95,217.97,0
24,1050.49,1050.09,1049.95,218.36,0
25,1050.44,1050.09,1049.98,218.36,0
26,1050.41,1050.13,1050.03,217.97,0
27,1050.38,1050.12,1050.09,218.36,0
28,1050.42,1050.16,1050.05,218.75,0
29,1050.40,1050.10,1050.04,219.53,0
30,1050.47,1050.08,1050.01,218.75,0
31,1050.45,1050.04,1049.95,218.36,0
32,1050.48,1050.12,1049.98,218.36,0
33,1050.44,1050.10,1049.97,217.97,0
34,1050.37,1050.16,1050.06,219.14,0
35,1050.43,1050.12,1050.06,218.36,0
36,1050.46,1050.12,1050.02,219.92,0
37,1050.44,1050.04,1049.97,218.36,0
38,1050.48,1050.05,1049.99,218.36,0
39,1050.42,1050.07,1049.95,219.14,0
40,1050.42,1050.16,1050.06,219.92,0
41,1050.39,1050.13,1050.06,218.36,0
42,1050.44,1050.14,1050.05,219.92,0
43,1050.44,1050.11,1050.04,217.58,0
44,1050.48,1050.11,1049.98,218.36,0
45,1050.41,1050.07,1049.92,218.36,0
46,1050.42,1050.10,1049.97,218.36,0
47,1050.43,1050.15,1050.06,217.97,0
48,1050.42,1050.16,1050.09,219.92,0
49,1050.45,1050.08,1050.04,218.36,0
50,1050.46,1050.12,1050.05,217.97,0
51,1050.47,1050.06,1049.96,218.36,0
52,1050.46,1050.07,1049.96,219.53,0
53,1050.46,1050.08,1049.99,219.92,0
54,1050.47,1050.16,1050.04,218.36,0
55,1050.39,1050.14,1050.05,218.36,0
56,1050.44,1050.14,1050.07,218.75,0
57,1050.44,1050.08,1050.00,219.53,0
58,1050.43,1050.06,1049.95,218.75,0
59,1050.41,1050.05,1049.92,217.97,0
60,1050.46,1050.14,1049.97,219.92,0
61,1050.41,1050.14,1050.07,219.53,0
62,1050.41,1050.17,1050.11,219.92,0
63,1050.40,1050.16,1050.06,219.92,0
64,1050.46,1050.16,1050.05,218.36,0
65,1050.47,1050.07,1049.95,218.36,0
66,1050.45,1050.11,1049.93,218.75,0
67,1050.46,1050.09,1049.96,219.14,0
68,1050.46,1050.19,1050.05,218.75,0
69,1050.38,1050.13,1050.04,219.92,0
70,1050.48,1050.18,1050.07,219.92,0
71,1050.47,1050.09,1050.01,219.92,0
72,1050.50,1050.13,1049.98,219.92,0
73,1050.42,1050.06,1049.93,218.36,0
74,1050.46,1050.14,1049.99,219.14,0
75,1050.43,1050.11,1050.04,217.97,0
76,1050.43,1050.15,1050.07,219.14,0
77,1050.41,1050.16,1050.09,219.92,0
78,1050.47,1050.14,1050.06,218.36,0
79,1050.45,1050.05,1049.99,218.36,0
80,1050.48,1050.11,1049.96,218.36,0
81,1050.44,1050.06,1049.97,217.97,0
82,1050.48,1050.15,1050.02,218.36,0
83,1050.42,1050.11,1050.05,217.97,0
84,1050.45,1050.14,1050.05,217.97,0
85,1050.46,1050.11,1049.99,219.92,0
86,1050.50,1050.11,1049.99,219.53,0
87,1050.47,1050.06,1049.94,218.36,0
88,1050.45,1050.11,1049.98,219.92,0
89,1050.41,1050.17,1050.03,217.58,0
90,1050.42,1050.14,1050.10,218.36,0
91,1050.41,1050.16,1050.06,218.75,0
92,1050.44,1050.12,1050.04,217.97,0
93,1050.48,1050.07,1049.98,218.36,0
94,1050.43,1050.08,1049.95,217.19,0
95,1050.44,1050.11,1049.97,219.92,0
96,1050.42,1050.18,1050.07,219.14,0
97,1050.42,1050.12,1050.07,219.14,0
98,1050.44,1050.13,1050.02,219.14,0
99,1050.45,1050.12,1050.02,217.97,0
100,1050.42,1050.08,1049.97,219.53,0
101,1050.46,1050.06,1049.97,218.36,0
102,1050.44,1050.11,1049.99,218.36,0
103,1050.42,1050.13,1050.06,219.92,0
104,1050.40,1050.15,1050.06,219.92,0
105,1050.44,1050.13,1050.08,217.58,0
106,1050.44,1050.12,1050.04,219.92,0
107,1050.46,1050.08,1049.97,218.36,0
108,1050.43,1050.10,1049.92,220.70,0
109,1050.45,1050.08,1049.98,220.31,0
110,1050.37,1050.15,1050.03,219.92,0
111,1050.38,1050.14,1050.06,219.92,0
112,1050.41,1050.16,1050.10,220.31,0
113,1050.44,1050.13,1050.05,219.92,0
114,1050.44,1050.09,1050.01,220.31,0
115,1050.48,1050.06,1049.93,218.36,0
116,1050.48,1050.10,1049.96,218.75,0
117,1050.41,1050.09,1049.98,218.36,0
118,1050.39,1050.14,1050.03,219.53,0
119,1050.41,1050.19,1050.09,217.97,0
120,1050.38,1050.16,1050.13,218.75,0
121,1050.48,1050.07,1050.01,217.58,0
122,1050.45,1050.10,1049.98,218.75,0
123,1050.42,1050.11,1049.97,219.92,0
124,1050.44,1050.13,1049.98,219.53,0
125,1050.47,1050.13,1050.03,217.97,0
126,1050.44,1050.19,1050.09,219.53,0
127,1050.39,1050.14,1050.08,218.36,0
128,1050.46,1050.14,1050.04,219.92,0
129,1050.45,1050.10,1050.01,219.92,0
130,1050.49,1050.13,1049.99,219.53,0
131,1050.40,1050.06,1049.95,218.75,0
132,1050.45,1050.13,1050.00,218.36,0
133,1050.43,1050.14,1050.06,219.14,0
134,1050.41,1050.17,1050.08,217.97,0
135,1050.40,1050.12,1050.06,217.97,0
136,1050.49,1050.14,1050.04,219.53,0
137,1050.39,1050.04,1049.95,219.92,0
138,1050.44,1050.08,1049.95,218.36,0
139,1050.45,1050.10,1049.99,219.14,0
140,1050.44,1050.16,1050.04,217.97,0
141,1050.41,1050.12,1050.07,219.92,0
