,0,1,2,3,4
0,1049.88,1051.07,1050.34,217.58,0
1,1049.83,1051.06,1050.38,219.14,0
2,1049.89,1051.05,1050.37,218.36,0
3,1049.92,1051.01,1050.33,218.36,0
4,1049.91,1050.97,1050.30,217.97,0
5,1049.93,1051.00,1050.29,219.14,0
6,1049.96,1051.04,1050.30,218.36,0
7,1049.89,1051.07,1050.37,219.92,0
8,1049.84,1051.04,1050.39,219.92,0
9,1049.90,1051.11,1050.39,218.36,0
10,1049.95,1051.02,1050.36,218.75,0
11,1049.89,1051.02,1050.32,218.75,0
12,1049.95,1050.99,1050.26,219.92,0
13,1049.93,1051.04,1050.34,219.53,0
14,1049.90,1051.06,1050.36,219.53,0
15,1049.89,1051.07,1050.43,218.36,0
16,1049.93,1051.09,1050.40,218.75,0
17,1049.89,1051.09,1050.39,218.36,0
18,1049.86,1050.99,1050.31,219.53,0
19,1049.93,1050.98,1050.29,218.36,0
20,1049.95,1051.03,1050.29,218.36,0
21,1049.92,1051.02,1050.29,218.75,0
22,1049.91,1051.09,1050.40,217.58,0
23,1049.90,1051.10,1050.44,217.97,0
24,1049.91,1051.05,1050.41,218.75,0
25,1049.92,1051.02,1050.36,217.97,0
26,1049.94,1051.03,1050.32,219.14,0
27,1049.92,1051.02,1050.32,219.92,0
28,1049.93,1051.03,1050.32,219.14,0
29,1049.89,1051.07,1050.39,219.53,0
30,1049.91,1051.09,1050.44,219.92,0
31,1049.91,1051.09,1050.44,218.36,0
32,1049.89,1051.04,1050.32,217.97,0
33,1049.98,1051.04,1050.33,218.36,0
34,1049.91,1051.02,1050.31,217.58,0
35,1049.92,1051.03,1050.35,218.36,0
36,1049.93,1051.09,1050.36,219.14,0
37,1049.93,1051.12,1050.44,218.36,0
38,1049.91,1051.11,1050.40,218.36,0
39,1049.92,1051.07,1050.37,218.75,0
40,1049.98,1051.03,1050.33,220.31,0
41,1049.96,1050.99,1050.32,217.97,0
42,1049.96,1050.99,1050.28,219.92,0
43,1049.96,1051.06,1050.33,217.97,0
44,1049.95,1051.11,1050.43,218.75,0
