,0,1,2,3,4,5,6
3905,1058.01,1058.15,1057.18,569.14,1,,
3906,1058.07,1058.28,1057.29,571.09,1,,
3907,1057.98,1058.3,1057.31,571.48,1,,
3908,1058.02,1058.33,1057.41,572.27,1,,
3909,1057.95,1058.28,1057.33,571.88,1,,
3910,1058,1058.28,1057.33,573.44,1,,
3911,1057.98,1058.2,1057.16,571.88,1,,
3912,1058.01,1058.17,1057.18,573.83,1,,
3913,1058.06,1058.17,1057.13,574.22,1,,
3914,1058.06,1058.19,1057.18,573.44,1,,
3915,1058.05,1058.19,1057.25,575,1,,
3916,1057.99,1058.26,1057.35,575,1,,
3917,1057.97,1058.21,1057.36,575.78,1,,
3918,1058.03,1058.34,1057.38,577.34,1,,
3919,1058.04,1058.28,1057.31,575.78,1,,
3920,1058.09,1058.31,1057.37,576.17,1,,
3921,1058.06,1058.23,1057.27,576.56,1,,
3922,1058.02,1058.32,1057.32,576.56,1,,
3923,1057.98,1058.23,1057.31,576.17,1,,
3924,1058.04,1058.23,1057.33,578.13,1,,
3925,1057.97,1058.21,1057.25,577.73,1,,
3926,1058.02,1058.23,1057.28,578.13,1,,
3927,1058.01,1058.22,1057.25,578.13,1,,
3928,1058.04,1058.23,1057.24,580.08,1,,
3929,1058.08,1058.22,1057.29,580.08,1,,
3930,1058.03,1058.17,1057.24,579.3,1,,
3931,1058.07,1058.31,1057.31,580.47,1,,
3932,1057.98,1058.27,1057.34,579.69,1,,
3933,1058.02,1058.34,1057.45,578.91,1,,
3934,1058.02,1058.26,1057.34,579.3,1,,
3935,1058.06,1058.23,1057.33,580.86,1,,
3936,1058.03,1058.17,1057.18,578.91,1,,
3937,1058.09,1058.2,1057.17,578.91,1,,
3938,1058.05,1058.16,1057.21,580.47,1,,
3939,1058.02,1058.23,1057.24,580.08,1,,
3940,1057.98,1058.21,1057.27,579.3,1,,
3941,1058.03,1058.24,1057.32,578.91,1,,
3942,1057.99,1058.22,1057.3,578.91,1,,
3943,1058.05,1058.36,1057.37,578.91,1,,
3944,1058.03,1058.28,1057.31,579.3,1,,
3945,1058.08,1058.28,1057.37,579.69,1,,
3946,1058.08,1058.27,1057.32,578.52,1,,
3947,1058.04,1058.25,1057.33,579.3,1,,
3948,1058.01,1058.23,1057.29,580.47,1,,
3949,1058.01,1058.24,1057.32,578.91,1,,
3950,1057.99,1058.2,1057.22,580.47,1,,
3951,1058.03,1058.24,1057.26,580.47,1,,
3952,1058.03,1058.24,1057.28,580.08,1,,
3953,1058.03,1058.24,1057.27,580.86,1,,
3954,1058.01,1058.26,1057.28,579.3,1,,
3955,1057.99,1058.17,1057.2,578.91,1,,
3956,1058.09,1058.3,1057.31,578.91,1,,
3957,1058.03,1058.29,1057.31,580.47,1,,
3958,1058.06,1058.33,1057.37,580.47,1,,
3959,1058.03,1058.26,1057.3,578.91,1,,
3960,1058.05,1058.28,1057.32,578.91,1,,
3961,1058.04,1058.18,1057.21,578.52,1,,
3962,1058.04,1058.22,1057.23,579.69,1,,
3963,1058.02,1058.21,1057.22,578.91,1,,
3964,1058.06,1058.24,1057.28,578.91,1,,
3965,1058.02,1058.23,1057.26,579.3,1,,
3966,1058.01,1058.27,1057.33,579.3,1,,
3967,1058.01,1058.2,1057.29,579.69,1,,
3968,1058.08,1058.25,1057.33,578.91,1,,
3969,1058.05,1058.27,1057.33,580.47,1,,
3970,1058.08,1058.34,1057.41,579.69,1,,
3971,1058.05,1058.27,1057.38,579.69,1,,
3972,1058.08,1058.29,1057.39,580.08,1,,
3973,1058.01,1058.26,1057.3,579.69,1,,
3974,1058,1058.21,1057.26,580.47,1,,
3975,1057.99,1058.17,1057.23,580.47,1,,
3976,1058.01,1058.17,1057.22,579.69,1,,
3977,1058,1058.22,1057.29,578.91,1,,
3978,1058.03,1058.24,1057.31,580.08,1,,
3979,1058.02,1058.21,1057.29,578.91,1,,
3980,1058.08,1058.21,1057.23,579.69,1,,
3981,1058.07,1058.28,1057.26,579.3,1,,
3982,1058.01,1058.27,1057.27,578.91,1,,
3983,1058.08,1058.35,1057.34,580.08,1,,
3984,1058.02,1058.25,1057.32,578.91,1,,
3985,1058.03,1058.28,1057.34,578.91,1,,
3986,1057.98,1058.19,1057.22,578.91,1,,
3987,1058.04,1058.24,1057.29,579.3,1,,
3988,1058.02,1058.18,1057.21,580.47,1,,
3989,1058.07,1058.21,1057.24,579.3,1,,
3990,1058.04,1058.19,1057.25,578.91,1,,
3991,1058.09,1058.23,1057.27,580.47,1,,
3992,1058.06,1058.18,1057.28,580.47,1,,
3993,1058.08,1058.33,1057.38,580.47,1,,
3994,1058.06,1058.31,1057.37,579.3,1,,
3995,1058.05,1058.36,1057.42,580.47,1,,
3996,1058.02,1058.32,1057.39,580.08,1,,
3997,1058.07,1058.26,1057.37,579.69,1,,
3998,1058.01,1058.22,1057.3,580.47,1,,
3999,1058.01,1058.21,1057.23,579.3,1,,
4000,1057.96,1058.19,1057.25,578.52,1,,
4001,1057.96,1058.25,1057.25,578.91,1,,
4002,1057.98,1058.27,1057.33,578.52,1,,
4003,1058.03,1058.27,1057.36,580.86,1,,
4004,1058.04,1058.25,1057.34,578.13,1,,
4005,1058.06,1058.22,1057.21,578.13,1,,
4006,1058.14,1058.3,1057.26,580.47,1,,
4007,1058.04,1058.25,1057.24,580.08,1,,
4008,1058.1,1058.34,1057.36,578.91,1,,
4009,1058.01,1058.24,1057.31,578.91,1,,
4010,1058.08,1058.31,1057.37,580.08,1,,
4011,1058,1058.21,1057.27,579.69,1,,
4012,1058.06,1058.24,1057.27,579.3,1,,
4013,1058.04,1058.16,1057.21,579.3,1,,
4014,1058.07,1058.25,1057.24,578.91,1,,
4015,1058.04,1058.19,1057.23,579.3,1,,
4016,1058.06,1058.28,1057.25,578.91,1,,
4017,1058.06,1058.24,1057.26,580.86,1,,
4018,1058.09,1058.34,1057.39,580.47,1,,
4019,1058.04,1058.3,1057.4,579.3,1,,
4020,1058.05,1058.35,1057.39,580.47,1,,
4021,1058.04,1058.26,1057.35,578.91,1,,
4022,1058.08,1058.28,1057.32,579.3,1,,
4023,1058.01,1058.22,1057.3,580.08,1,,
4024,1058.05,1058.22,1057.24,578.91,1,,
4025,1058.04,1058.19,1057.2,579.3,1,,
4026,1058.02,1058.2,1057.22,578.91,1,,
4027,1058,1058.25,1057.31,579.69,1,,
4028,1058.03,1058.31,1057.3,578.52,1,,
4029,1058.05,1058.24,1057.28,578.91,1,,
4030,1058,1058.2,1057.2,580.47,1,,
4031,1058.11,1058.29,1057.29,580.47,1,,
4032,1058.02,1058.22,1057.27,580.08,1,,
4033,1058.09,1058.31,1057.33,578.52,1,,
4034,1058.05,1058.22,1057.24,578.91,1,,
4035,1058.07,1058.31,1057.32,579.69,1,,
4036,1058.03,1058.19,1057.22,578.91,1,,
4037,1058.04,1058.25,1057.28,578.91,1,,
4038,1058.04,1058.18,1057.27,578.91,1,,
4039,1058.06,1058.24,1057.31,578.52,1,,
4040,1058.09,1058.25,1057.29,580.47,1,,
4041,1058.1,1058.24,1057.24,578.91,1,,
4042,1058.03,1058.2,1057.27,578.52,1,,
4043,1058.05,1058.32,1057.33,580.47,1,,
4044,1058,1058.35,1057.44,580.86,1,,
4045,1058.05,1058.44,1057.47,580.47,1,,
4046,1058.05,1058.36,1057.46,580.47,1,,
4047,1058.06,1058.28,1057.37,578.91,1,,
4048,1058.04,1058.22,1057.28,578.91,1,,
4049,1057.99,1058.2,1057.21,579.3,1,,
4050,1058.02,1058.23,1057.25,580.86,1,,
4051,1058,1058.21,1057.25,580.47,1,,
4052,1058.03,1058.28,1057.29,579.3,1,,
4053,1058.07,1058.26,1057.31,580.86,1,,
4054,1058.08,1058.26,1057.29,580.86,1,,
4055,1058,1058.24,1057.24,579.3,1,,
4056,1058.08,1058.29,1057.29,580.47,1,,
4057,1058.01,1058.26,1057.3,578.91,1,,
4058,1058.04,1058.37,1057.38,580.86,1,,
4059,1058.01,1058.28,1057.29,578.13,1,,
4060,1058.08,1058.32,1057.28,580.08,1,,
4061,1058.06,1058.18,1057.16,579.3,1,,
4062,1058.07,1058.23,1057.19,579.3,1,,
4063,1058.09,1058.2,1057.19,578.52,1,,
4064,1058.06,1058.25,1057.28,576.56,1,,
4065,1058.07,1058.24,1057.3,576.56,1,,
4066,1058.08,1058.24,1057.29,578.13,1,,
4067,1057.98,1058.26,1057.31,578.13,1,,
4068,1057.99,1058.34,1057.41,576.95,1,,
4069,1058.01,1058.3,1057.42,577.34,1,,
4070,1058.08,1058.35,1057.4,574.61,1,,
4071,1058.08,1058.28,1057.35,573.44,1,,
4072,1058.03,1058.23,1057.23,573.05,1,,
4073,1058.02,1058.25,1057.3,573.83,1,,
4074,1058.02,1058.19,1057.17,572.27,1,,
4075,1058.06,1058.23,1057.2,573.05,1,,
4076,1058.01,1058.16,1057.18,574.22,1,,
4077,1058.04,1058.3,1057.27,572.66,1,,
4078,1058.04,1058.29,1057.29,572.66,1,,
4079,1058.05,1058.3,1057.37,571.88,1,,
4080,1058.04,1058.19,1057.23,569.53,1,,
4081,1058.11,1058.32,1057.32,569.92,1,,
4082,1058.02,1058.2,1057.24,569.53,1,,
4083,1058.08,1058.34,1057.4,569.92,1,,
4084,1057.98,1058.26,1057.34,570.7,1,,
4085,1058.04,1058.31,1057.38,568.75,1,,
4086,1057.98,1058.12,1057.15,569.14,1,,
4087,1058.08,1058.21,1057.2,568.75,1,,
4088,1057.99,1058.14,1057.15,567.58,1,,
4089,1058.12,1058.25,1057.25,567.58,1,,
4090,1058.02,1058.21,1057.3,567.19,1,,
4091,1058.06,1058.3,1057.32,566.8,1,,
4092,1057.97,1058.26,1057.38,567.58,1,,
4093,1058.07,1058.41,1057.48,566.8,1,,
4094,1057.99,1058.33,1057.42,566.41,1,,
4095,1058.07,1058.33,1057.42,564.06,1,,
4096,1058.09,1058.26,1057.3,564.45,1,,
4097,1058.06,1058.28,1057.3,563.67,1,,
4098,1057.99,1058.22,1057.31,562.89,1,,
4099,1057.97,1058.25,1057.27,564.45,1,,
4100,1057.99,1058.2,1057.23,563.67,1,,
4101,1057.98,1058.22,1057.19,561.72,1,,
4102,1057.98,1058.29,1057.29,564.45,1,,
4103,1058.02,1058.26,1057.32,562.5,1,,
4104,1058.02,1058.27,1057.29,560.94,1,,
4105,1058.05,1058.15,1057.2,560.94,1,,
4106,1058.1,1058.29,1057.23,559.77,1,,
4107,1058.04,1058.17,1057.19,560.16,1,,
4108,1058.14,1058.37,1057.34,560.55,1,,
4109,1058.04,1058.22,1057.31,559.38,1,,
4110,1058.1,1058.35,1057.36,559.38,1,,
4111,1057.97,1058.16,1057.19,559.38,1,,
4112,1058.05,1058.26,1057.35,558.98,1,,
4113,1058.03,1058.19,1057.27,558.98,1,,
4114,1058.11,1058.25,1057.27,556.25,1,,
4115,1058.04,1058.16,1057.23,558.2,1,,
4116,1058.08,1058.25,1057.3,556.25,1,,
4117,1058.04,1058.22,1057.3,555.47,1,,
4118,1058.15,1058.37,1057.45,555.47,1,,
4119,1058.06,1058.29,1057.4,555.47,1,,
4120,1058.14,1058.34,1057.4,555.86,1,,
4121,1058.05,1058.22,1057.32,553.91,1,,
4122,1058.07,1058.35,1057.36,554.69,1,,
4123,1057.97,1058.27,1057.31,553.91,1,,
4124,1058.01,1058.24,1057.28,553.13,1,,
4125,1057.98,1058.19,1057.24,555.08,1,,
4126,1057.99,1058.2,1057.24,554.3,1,,
4127,1058.01,1058.26,1057.29,553.91,1,,
4128,1058.06,1058.29,1057.29,552.34,1,,
4129,1058.07,1058.25,1057.28,553.52,1,,
4130,1058.04,1058.2,1057.23,552.73,1,,
4131,1058.08,1058.31,1057.29,550.78,1,,
4132,1058.01,1058.28,1057.31,552.34,1,,
4133,1058.11,1058.39,1057.38,549.22,1,,
4134,1058.03,1058.28,1057.3,550.78,1,,
4135,1058.06,1058.3,1057.3,548.83,1,,
4136,1057.97,1058.16,1057.17,548.44,1,,
4137,1058.04,1058.24,1057.27,547.66,1,,
4138,1058.01,1058.14,1057.21,547.27,1,,
4139,1058.09,1058.19,1057.24,547.27,1,,
4140,1058,1058.23,1057.27,546.88,1,,
4141,1057.99,1058.31,1057.36,546.48,1,,
4142,1057.92,1058.21,1057.33,545.31,1,,
4143,1058.03,1058.36,1057.52,546.48,1,,
4144,1058.06,1058.29,1057.48,546.88,1,,
4145,1058.12,1058.35,1057.48,544.92,1,,
4146,1058,1058.26,1057.38,544.53,1,,
4147,1057.99,1058.29,1057.34,542.97,1,,
4148,1057.94,1058.26,1057.33,543.75,1,,
4149,1057.97,1058.19,1057.25,543.36,1,,
4150,1057.95,1058.16,1057.23,542.97,1,,
4151,1058,1058.19,1057.27,542.97,1,,
4152,1058,1058.27,1057.31,544.14,1,,
4153,1058.04,1058.25,1057.31,542.58,1,,
4154,1058.06,1058.23,1057.24,543.75,1,,
4155,1058.06,1058.22,1057.2,543.36,1,,
4156,1058.16,1058.3,1057.29,542.97,1,,
4157,1058.08,1058.27,1057.24,541.41,1,,
4158,1058.14,1058.33,1057.34,540.63,1,,
4159,1058.02,1058.22,1057.26,542.19,1,,
4160,1058.06,1058.29,1057.32,540.63,1,,
4161,1057.97,1058.19,1057.23,539.84,1,,
4162,1058.03,1058.21,1057.24,538.28,1,,
4163,1058.01,1058.13,1057.22,538.28,1,,
4164,1058.03,1058.19,1057.22,538.67,1,,
4165,1058.04,1058.19,1057.22,537.5,1,,
4166,1058.01,1058.24,1057.26,536.72,1,,
4167,1057.96,1058.24,1057.29,537.5,1,,
4168,1058.07,1058.34,1057.39,535.94,1,,
4169,1058.04,1058.38,1057.38,535.16,1,,
4170,1058.08,1058.34,1057.37,536.33,1,,
4171,1058.05,1058.34,1057.34,533.98,1,,
4172,1058.06,1058.33,1057.35,535.55,1,,
4173,1058.05,1058.24,1057.28,534.38,1,,
4174,1058,1058.19,1057.19,533.98,1,,
4175,1057.95,1058.11,1057.15,534.77,1,,
4176,1057.97,1058.15,1057.19,532.81,1,,
4177,1058.02,1058.23,1057.27,532.81,1,,
4178,1058.02,1058.26,1057.33,532.03,1,,
4179,1058.04,1058.26,1057.28,531.64,1,,
4180,1057.99,1058.19,1057.19,528.91,1,,
4181,1058.1,1058.3,1057.26,530.47,1,,
4182,1058.06,1058.27,1057.26,530.47,1,,
4183,1058.11,1058.37,1057.38,530.47,1,,
4184,1058.05,1058.24,1057.32,529.69,1,,
4185,1058.03,1058.33,1057.33,530.86,1,,
4186,1057.97,1058.1,1057.16,530.86,1,,
4187,1058,1058.19,1057.24,529.69,1,,
4188,1057.96,1058.13,1057.2,528.52,1,,
4189,1058.05,1058.21,1057.28,527.73,1,,
4190,1058.01,1058.26,1057.3,528.13,1,,
4191,1058.07,1058.25,1057.3,524.22,1,,
4192,1058.05,1058.17,1057.21,526.17,1,,
4193,1058.14,1058.33,1057.36,526.17,1,,
4194,1058.02,1058.36,1057.34,522.66,1,,
4195,1058.16,1058.46,1057.49,524.61,1,,
4196,1058.09,1058.35,1057.44,524.22,1,,
4197,1058.11,1058.38,1057.45,524.61,1,,
4198,1058.06,1058.28,1057.38,525.78,1,,
4199,1058.03,1058.22,1057.29,523.44,1,,
4200,1057.92,1058.17,1057.24,523.83,1,,
4201,1058.07,1058.16,1057.21,524.61,1,,
4202,1058.02,1058.16,1057.25,524.22,1,,
4203,1058,1058.21,1057.28,521.88,1,,
4204,1057.99,1058.25,1057.24,521.88,1,,
4205,1058,1058.17,1057.11,521.48,1,,
4206,1058.08,1058.26,1057.26,520.7,1,,
4207,1058,1058.18,1057.25,520.7,1,,
4208,1058.07,1058.34,1057.36,519.53,1,,
4209,1058.02,1058.21,1057.29,519.53,1,,
4210,1058.06,1058.26,1057.3,519.92,1,,
4211,1057.94,1058.04,1057.05,518.75,1,,
4212,1057.98,1058.14,1057.07,518.36,1,,
4213,1057.94,1058.09,1057.1,518.75,1,,
4214,1058.03,1058.22,1057.23,519.53,1,,
4215,1058.03,1058.28,1057.33,518.75,1,,
4216,1058.08,1058.31,1057.34,517.97,1,,
4217,1058.01,1058.23,1057.31,515.63,1,,
4218,1058.06,1058.4,1057.44,517.19,1,,
4219,1058.09,1058.39,1057.46,515.63,1,,
4220,1058.14,1058.43,1057.5,515.63,1,,
4221,1058.06,1058.33,1057.43,516.41,1,,
4222,1058.1,1058.31,1057.35,514.84,1,,
4223,1058,1058.25,1057.28,515.63,1,,
4224,1057.94,1058.2,1057.24,514.84,1,,
4225,1057.93,1058.18,1057.23,514.45,1,,
4226,1057.92,1058.17,1057.25,514.06,1,,
4227,1058,1058.22,1057.31,513.28,1,,
4228,1058.04,1058.23,1057.21,512.89,1,,
4229,1057.99,1058.25,1057.28,511.72,1,,
4230,1057.95,1058.22,1057.2,512.89,1,,
4231,1058.1,1058.31,1057.34,512.11,1,,
4232,1058.02,1058.22,1057.26,512.11,1,,
4233,1058.12,1058.35,1057.35,510.55,1,,
4234,1057.98,1058.26,1057.25,511.72,1,,
4235,1058.1,1058.28,1057.27,511.33,1,,
4236,1057.93,1058.07,1057.11,510.55,1,,
4237,1058.02,1058.2,1057.19,508.98,1,,
4238,1057.96,1058.11,1057.15,507.42,1,,
4239,1058.04,1058.24,1057.29,508.2,1,,
4240,1058.03,1058.22,1057.29,508.2,1,,
4241,1058.04,1058.28,1057.29,506.64,1,,
4242,1057.92,1058.18,1057.29,507.42,1,,
4243,1058.03,1058.39,1057.46,506.25,1,,
4244,1057.99,1058.4,1057.53,506.64,1,,
4245,1058.07,1058.45,1057.54,507.03,1,,
4246,1058.07,1058.32,1057.42,506.64,1,,
4247,1058.12,1058.31,1057.32,504.3,1,,
4248,1057.99,1058.24,1057.27,504.69,1,,
4249,1057.96,1058.12,1057.18,503.52,1,,
4250,1057.9,1058.08,1057.11,504.69,1,,
4251,1057.96,1058.15,1057.13,504.69,1,,
4252,1057.98,1058.16,1057.21,503.91,1,,
4253,1057.99,1058.23,1057.28,501.56,1,,
4254,1058.01,1058.27,1057.3,500.78,1,,
4255,1058.07,1058.19,1057.22,500.39,1,,
4256,1058.19,1058.31,1057.28,501.95,1,,
4257,1058.08,1058.21,1057.19,500,1,,
4258,1058.16,1058.36,1057.32,500.78,1,,
4259,1058.04,1058.27,1057.3,500,1,,
4260,1058.03,1058.34,1057.35,500,1,,
4261,1057.87,1058.1,1057.18,500,1,,
4262,1057.96,1058.19,1057.29,499.22,1,,
4263,1057.9,1058.16,1057.29,500.78,1,,
4264,1058,1058.27,1057.37,498.05,1,,
4265,1058.02,1058.23,1057.38,497.66,1,,
4266,1058.09,1058.27,1057.2,498.83,1,,
4267,1058.04,1058.2,1057.24,496.88,1,,
4268,1058.09,1058.38,1057.42,497.66,1,,
4269,1058.06,1058.4,1057.46,496.88,1,,
4270,1058.16,1058.51,1057.53,496.48,1,,
4271,1058.05,1058.33,1057.41,497.66,1,,
4272,1058.13,1058.4,1057.46,495.7,1,,
4273,1058.01,1058.31,1057.41,494.53,1,,
4274,1057.98,1058.22,1057.32,494.53,1,,
4275,1057.92,1058.07,1057.21,494.14,1,,
4276,1058,1058.1,1057.26,493.75,1,,
4277,1057.98,1058.16,1057.34,493.75,1,,
4278,1058.06,1058.23,1057.31,492.58,1,,
4279,1058.05,1058.19,1057.23,491.8,1,,
4280,1058.09,1058.21,1057.15,491.8,1,,
4281,1058.13,1058.26,1057.13,491.41,1,,
4282,1058.09,1058.19,1057.04,491.02,1,,
4283,1058.16,1058.32,1057.11,491.02,1,,
4284,1058.07,1058.2,1057.14,491.8,1,,
4285,1058.07,1058.23,1057.18,491.8,1,,
4286,1057.9,1057.98,1057.07,490.63,1,,
4287,1057.96,1058.16,1057.19,490.23,1,,
4288,1057.95,1058.14,1057.14,487.89,1,,
4289,1057.99,1058.25,1057.12,487.11,1,,
4290,1058.02,1058.21,1057.16,487.5,1,,
4291,1058.07,1058.25,1057.1,488.28,1,,
4292,1058.05,1058.15,1057.06,487.11,1,,
4293,1058.22,1058.33,1057.17,487.11,1,,
4294,1058.15,1058.35,1057.21,487.11,1,,
4295,1058.2,1058.47,1057.37,487.5,1,,
4296,1058.09,1058.43,1057.41,485.55,1,,
4297,1058.13,1058.5,1057.46,486.72,1,,
4298,1058,1058.35,1057.44,485.94,1,,
4299,1057.95,1058.2,1057.29,484.38,1,,
4300,1057.95,1058.07,1057.17,484.38,1,,
4301,1057.97,1058.1,1057.19,484.38,1,,
4302,1058,1058.17,1057.26,483.98,1,,
4303,1058,1058.15,1057.2,483.59,1,,
4304,1058.08,1058.24,1057.15,483.59,1,,
4305,1058,1058.26,1057.16,481.64,1,,
4306,1058.14,1058.37,1057.36,482.42,1,,
4307,1058.04,1058.36,1057.5,482.81,1,,
4308,1058.19,1058.44,1057.64,480.86,1,,
4309,1058.05,1058.25,1057.49,482.03,1,,
4310,1058.09,1058.18,1057.35,480.08,1,,
4311,1057.94,1057.91,1057.06,480.08,1,,
4312,1058,1058.05,1057.14,480.86,1,,
4313,1057.9,1057.92,1057.15,478.91,1,,
4314,1058.04,1058.08,1057.42,478.52,1,,
4315,1058.02,1058.36,1057.55,479.3,1,,
4316,1058.05,1058.28,1057.45,478.13,1,,
4317,1057.95,1058.19,1057.39,478.13,1,,
4318,1058.14,1058.39,1057.45,476.56,1,,
4319,1058.11,1058.29,1057.4,477.34,1,,
4320,1058.16,1058.4,1057.47,475.78,1,,
4321,1058.11,1058.38,1057.45,476.56,1,,
4322,1058.11,1058.47,1057.43,475,1,,
4323,1058.04,1058.35,1057.35,473.83,1,,
4324,1057.96,1058.24,1057.19,473.83,1,,
4325,1057.93,1058.19,1057.18,473.05,1,,
4326,1058,1058.26,1057.27,472.66,1,,
4327,1057.99,1058.22,1057.33,474.22,1,,
4328,1058,1058.05,1057.33,471.88,1,,
4329,1058.04,1057.91,1057.12,473.44,1,,
4330,1057.97,1057.7,1056.82,471.88,1,,
4331,1058.04,1057.92,1056.94,471.09,1,,
4332,1058.01,1058.21,1057.07,471.09,1,,
4333,1058.09,1058.53,1057.46,470.7,1,,
4334,1058,1058.32,1057.42,470.31,1,,
4335,1058.07,1058.31,1057.4,469.53,1,,
4336,1057.86,1057.92,1057.07,469.92,1,,
4337,1058.04,1058.15,1057.19,468.36,1,,
4338,1057.9,1058.01,1057.08,468.75,1,,
4339,1058.06,1058.27,1057.27,467.97,1,,
4340,1057.97,1058.25,1057.3,468.75,1,,
4341,1058.03,1058.35,1057.38,468.75,1,,
4342,1057.92,1058.16,1057.29,467.58,1,,
4343,1058.09,1058.44,1057.47,466.41,1,,
4344,1058.06,1058.37,1057.44,466.02,1,,
4345,1058.2,1058.52,1057.52,466.8,1,,
4346,1058.07,1058.38,1057.39,465.63,1,,
4347,1058.2,1058.5,1057.41,466.41,1,,
4348,1058,1058.34,1057.28,465.23,1,,
4349,1058.03,1058.26,1057.25,465.63,1,,
4350,1057.92,1058.15,1057.23,463.28,1,,
4351,1057.99,1058.25,1057.33,463.28,1,,
4352,1057.96,1058.19,1057.41,464.84,1,,
4353,1058.01,1058.18,1057.48,464.45,1,,
4354,1058,1058,1057.41,463.67,1,,
4355,1058.01,1057.44,1057.2,462.5,1,,
4356,1058.07,1057.43,1057.41,461.72,1,,
4357,1058.06,1058.04,1057.37,462.89,1,,
4358,1058.15,1058.45,1057.42,462.5,1,,
4359,1058.04,1058.36,1057.36,461.72,1,,
4360,1058.07,1058.15,1057.13,459.77,1,,
4361,1057.9,1057.85,1056.92,460.55,1,,
4362,1057.96,1058.07,1057.13,458.98,1,,
4363,1057.91,1058,1057.12,459.77,1,,
4364,1058.06,1058.19,1057.2,458.59,1,,
4365,1058.06,1058.27,1057.13,458.59,1,,
4366,1058.12,1058.19,1057.2,457.42,1,,
4367,1058.01,1058.15,1057.21,457.42,1,,
4368,1058.17,1058.41,1057.45,456.25,1,,
4369,1058.03,1058.44,1057.61,455.86,1,,
4370,1058.12,1058.59,1057.8,455.86,1,,
4371,1058.09,1058.48,1057.65,456.25,1,,
4372,1058.18,1058.44,1057.51,455.47,1,,
4373,1058.02,1058.22,1057.21,456.64,1,,
4374,1057.99,1058.16,1057.09,455.08,1,,
4375,1057.93,1058.12,1057.05,455.08,1,,
4376,1058.03,1058.35,1057.15,455.47,1,,
4377,1058.07,1058.39,1057.26,453.13,1,,
4378,1058.11,1058.75,1057.28,452.34,1,,
4379,1058.06,1059.07,1057.25,453.13,1,,
4380,1058.08,1058.94,1057.21,452.34,1,,
4381,1058.03,1058.96,1057.2,450,1,,
4382,1057.87,1058.64,1057.13,452.34,1,,
4383,1057.8,1058.68,1057.18,450.39,1,,
4384,1057.46,1058.5,1057.4,450,1,,
4385,1057.89,1058.33,1057.27,449.22,1,,
4386,1057.79,1058.04,1057.19,450.78,1,,
4387,1057.84,1058.13,1057.39,449.22,1,,
4388,1057.73,1058.07,1057.34,449.22,1,,
4389,1057.93,1058.25,1057.49,450,1,,
4390,1057.91,1058.32,1057.51,448.44,1,,
4391,1058,1058.31,1057.41,449.61,1,,
4392,1057.98,1058.19,1057.28,448.44,1,,
4393,1058.15,1058.44,1057.4,448.44,1,,
4394,1058.03,1058.38,1057.48,447.27,1,,
4395,1058.16,1058.5,1057.54,446.09,1,,
4396,1058.06,1058.37,1057.23,445.7,1,,
4397,1058.2,1058.44,1057.14,446.09,1,,
4398,1058.05,1058.28,1056.95,444.92,1,,
4399,1058.01,1058.25,1056.94,445.31,1,,
4400,1057.92,1058.22,1057.04,444.92,1,,
4401,1057.99,1058.41,1057.21,443.75,1,,
4402,1057.93,1058.47,1057.42,444.14,1,,
4403,1058,1058.6,1057.49,442.58,1,,
4404,1058.01,1059.4,1057.35,442.19,1,,
4405,1058.08,1058.67,1057.01,441.8,1,,
4406,1058.13,1058.64,1056.87,441.02,1,,
4407,1057.95,1058.52,1056.84,441.02,1,,
4408,1057.79,1058.87,1057.14,441.02,1,,
4409,1057.76,1058.62,1057.28,440.63,1,,
4410,1057.87,1058.32,1057.34,439.06,1,,
4411,1057.83,1057.96,1057.13,441.02,1,,
4412,1057.9,1058.02,1057.25,438.67,1,,
4413,1057.89,1058,1057.22,439.84,1,,
4414,1058.01,1058.24,1057.44,440.23,1,,
4415,1058.04,1058.17,1057.43,440.23,1,,
4416,1058.12,1058.19,1057.4,438.28,1,,
4417,1057.95,1058.01,1057.32,437.5,1,,
4418,1058.12,1058.28,1057.48,437.11,1,,
4419,1058.07,1058.24,1057.42,437.11,1,,
4420,1058.26,1058.41,1057.45,437.89,1,,
4421,1058.13,1058.22,1057.3,437.5,1,,
4422,1058.16,1058.34,1057.31,435.55,1,,
4423,1058,1058.17,1057.17,435.55,1,,
4424,1057.93,1058.24,1057.25,435.16,1,,
4425,1057.76,1058.06,1057.23,433.98,1,,
4426,1057.86,1058.24,1057.37,435.16,1,,
4427,1057.76,1058.07,1057.41,433.59,1,,
4428,1057.89,1057.71,1057.16,433.59,1,,
4429,1057.95,1057.42,1056.73,431.64,1,,
4430,1058,1057.74,1056.92,432.03,1,,
4431,1058.05,1057.82,1057.12,432.42,1,,
4432,1058.1,1058.33,1057.16,431.25,1,,
4433,1058.16,1058.54,1057.38,431.25,1,,
4434,1058.1,1058.55,1057.43,430.08,1,,
4435,1058.06,1058.43,1057.42,430.08,1,,
4436,1057.9,1058.07,1057.3,430.08,1,,
4437,1057.95,1058.18,1057.4,430.86,1,,
4438,1057.91,1058.14,1057.23,430.47,1,,
4439,1057.96,1058.33,1057.37,430.08,1,,
4440,1058.03,1058.33,1057.46,427.73,1,,
4441,1058.08,1058.38,1057.44,427.34,1,,
4442,1058,1058.15,1057.36,426.56,1,,
4443,1058.1,1058.29,1057.43,426.17,1,,
4444,1058.08,1058.3,1057.42,426.95,1,,
4445,1058.27,1058.51,1057.07,426.95,1,,
