,0,1,2,3,4
0,1051.17,1051.58,1051.80,217.97,0
1,1051.21,1051.62,1051.82,218.75,0
2,1051.19,1051.55,1051.83,219.92,0
3,1051.17,1051.58,1051.80,217.97,0
4,1051.21,1051.62,1051.82,218.75,0
5,1051.19,1051.55,1051.83,219.92,0
6,1051.15,1051.60,1051.78,218.75,0
7,1051.13,1051.54,1051.78,219.92,0
8,1051.17,1051.58,1051.80,219.92,0
9,1051.16,1051.56,1051.80,219.14,0
10,1051.15,1051.60,1051.77,220.31,0
11,1051.15,1051.56,1051.79,219.92,0
12,1051.19,1051.56,1051.82,217.97,0
13,1051.09,1051.59,1051.81,218.75,0
14,1051.19,1051.62,1051.81,219.92,0
15,1051.16,1051.57,1051.80,218.75,0
16,1051.12,1051.58,1051.80,218.36,0
17,1051.13,1051.63,1051.80,219.14,0
18,1051.20,1051.60,1051.81,218.75,0
19,1051.20,1051.58,1051.83,218.75,0
20,1051.16,1051.59,1051.83,219.92,0
21,1051.22,1051.62,1051.77,217.58,0
22,1051.20,1051.60,1051.83,218.75,0
23,1051.19,1051.57,1051.81,218.36,0
24,1051.18,1051.62,1051.83,219.53,0
25,1051.16,1051.57,1051.80,219.92,0
26,1051.15,1051.60,1051.83,218.36,0
27,1051.18,1051.58,1051.81,218.75,0
28,1051.19,1051.63,1051.82,220.31,0
29,1051.15,1051.56,1051.86,218.75,0
30,1051.17,1051.65,1051.84,219.92,0
31,1051.19,1051.59,1051.84,219.53,0
32,1051.17,1051.62,1051.80,218.36,0
33,1051.16,1051.61,1051.82,218.75,0
34,1051.19,1051.60,1051.84,218.36,0
35,1051.16,1051.60,1051.84,220.31,0
36,1051.18,1051.62,1051.81,220.31,0
37,1051.17,1051.60,1051.80,217.97,0
38,1051.19,1051.65,1051.79,218.36,0
39,1051.22,1051.58,1051.82,220.31,0
40,1051.24,1051.62,1051.83,219.53,0
41,1051.17,1051.63,1051.84,219.92,0
42,1051.22,1051.63,1051.84,219.14,0
43,1051.19,1051.60,1051.82,220.31,0
44,1051.23,1051.65,1051.83,219.92,0
45,1051.21,1051.58,1051.80,218.36,0
46,1051.21,1051.60,1051.83,219.92,0
47,1051.17,1051.64,1051.82,218.75,0
48,1051.22,1051.61,1051.82,220.31,0
49,1051.19,1051.59,1051.81,218.36,0
50,1051.17,1051.64,1051.85,219.53,0
51,1051.16,1051.63,1051.83,218.36,0
52,1051.22,1051.60,1051.85,219.92,0
53,1051.18,1051.58,1051.82,220.31,0
54,1051.20,1051.61,1051.82,218.36,0
55,1051.18,1051.62,1051.88,220.31,0
56,1051.18,1051.63,1051.83,218.75,0
57,1051.20,1051.57,1051.83,218.75,0
58,1051.18,1051.61,1051.80,219.14,0
59,1051.14,1051.59,1051.81,218.36,0
60,1051.14,1051.59,1051.78,218.75,0
61,1051.17,1051.61,1051.84,219.14,0
62,1051.20,1051.61,1051.84,219.53,0
63,1051.22,1051.60,1051.80,219.14,0
64,1051.17,1051.62,1051.81,219.14,0
65,1051.17,1051.60,1051.82,219.53,0
66,1051.16,1051.62,1051.82,219.14,0
67,1051.19,1051.58,1051.83,218.75,0
68,1051.22,1051.62,1051.83,218.36,0
69,1051.18,1051.62,1051.81,220.31,0
70,1051.14,1051.61,1051.82,218.75,0
71,1051.20,1051.60,1051.82,219.92,0
72,1051.16,1051.61,1051.84,220.31,0
73,1051.18,1051.62,1051.82,218.36,0
74,1051.20,1051.62,1051.83,218.36,0
75,1051.21,1051.64,1051.85,220.31,0
76,1051.21,1051.61,1051.83,219.14,0
77,1051.19,1051.62,1051.81,219.14,0
78,1051.20,1051.59,1051.81,218.75,0
79,1051.20,1051.60,1051.82,219.14,0
80,1051.22,1051.60,1051.80,219.14,0
81,1051.15,1051.62,1051.81,218.36,0
82,1051.19,1051.64,1051.83,220.31,0
83,1051.21,1051.59,1051.82,219.92,0
84,1051.23,1051.63,1051.83,219.53,0
85,1051.22,1051.59,1051.81,218.36,0
86,1051.18,1051.64,1051.81,220.70,0
