,0,1,2,3,4
0,1119.67,1068.93,1071.33,210.94,0
2,1119.7,1068.9,1071.37,211.33,0
3,1119.71,1068.94,1071.35,214.06,0
4,1119.67,1068.93,1071.33,210.94,0
6,1119.7,1068.9,1071.37,211.33,0
7,1119.71,1068.94,1071.35,214.06,0
8,1119.67,1068.93,1071.33,210.94,0
9,1119.71,1068.95,1071.38,213.28,0
10,1119.73,1068.96,1071.35,213.28,0
11,1119.71,1068.92,1071.35,213.28,0
12,1119.74,1068.97,1071.38,211.33,0
13,1119.67,1068.96,1071.32,211.33,0
14,1119.66,1068.93,1071.35,212.5,0
15,1119.63,1068.92,1071.36,211.33,0
16,1119.68,1068.94,1071.37,213.28,0
17,1119.73,1068.92,1071.34,210.94,0
18,1119.7,1068.96,1071.32,211.33,0
19,1119.66,1068.93,1071.35,210.55,0
20,1119.7,1068.92,1071.37,210.55,0
21,1119.68,1068.89,1071.34,210.55,0
22,1119.74,1069,1071.37,212.5,0
23,1119.72,1068.93,1071.34,212.5,0
24,1119.64,1068.97,1071.34,211.33,0
25,1119.61,1068.94,1071.32,210.55,0
26,1119.61,1068.93,1071.34,212.5,0
27,1119.71,1068.92,1071.33,211.72,0
28,1119.75,1068.96,1071.35,210.55,0
29,1119.66,1068.91,1071.35,212.89,0
30,1119.69,1068.93,1071.38,213.28,0
31,1119.63,1068.89,1071.34,211.33,0
32,1119.68,1068.92,1071.36,211.72,0
33,1119.69,1068.95,1071.32,210.94,0
34,1119.76,1068.96,1071.37,212.89,0
35,1119.71,1068.9,1071.33,211.33,0
36,1119.69,1068.96,1071.39,213.67,0
37,1119.66,1068.94,1071.35,212.5,0
38,1119.73,1068.95,1071.38,213.28,0
39,1119.64,1068.9,1071.37,211.33,0
40,1119.69,1068.93,1071.35,211.72,0
41,1119.65,1068.94,1071.36,211.72,0
42,1119.68,1068.95,1071.35,211.72,0
43,1119.64,1068.94,1071.37,211.33,0
44,1119.64,1068.93,1071.34,211.72,0
45,1119.64,1068.94,1071.3,212.5,0
46,1119.65,1068.93,1071.35,211.33,0
47,1119.65,1068.9,1071.38,209.77,0
48,1119.7,1068.94,1071.36,212.89,0
49,1119.67,1068.93,1071.32,211.33,0
50,1119.72,1068.95,1071.37,212.89,0
51,1119.71,1068.96,1071.35,211.72,0
52,1119.68,1068.9,1071.33,210.55,0
53,1119.6,1068.93,1071.34,212.89,0
54,1119.74,1068.95,1071.35,210.55,0
55,1119.66,1068.96,1071.33,210.94,0
