,0,1,2,3,4
0,1050.63,1051.91,1051.55,218.75,0
1,1050.6,1051.94,1051.6,218.75,0
2,1050.64,1051.91,1051.55,217.97,0
3,1050.63,1051.91,1051.55,218.75,0
4,1050.6,1051.94,1051.6,218.75,0
5,1050.55,1051.96,1051.62,218.36,0
6,1050.58,1051.86,1051.56,219.92,0
7,1050.54,1051.78,1051.49,217.58,0
8,1050.61,1051.85,1051.5,219.14,0
9,1050.56,1051.87,1051.48,219.92,0
10,1050.61,1051.95,1051.58,218.36,0
11,1050.55,1051.91,1051.59,218.36,0
12,1050.62,1051.99,1051.65,218.75,0
13,1050.56,1051.92,1051.61,217.97,0
14,1050.62,1051.87,1051.6,218.36,0
15,1050.58,1051.86,1051.54,218.36,0
16,1050.59,1051.86,1051.51,220.31,0
17,1050.58,1051.87,1051.54,218.75,0
18,1050.63,1051.98,1051.64,218.75,0
19,1050.54,1051.96,1051.67,219.53,0
20,1050.6,1051.95,1051.67,217.97,0
21,1050.61,1051.92,1051.66,218.36,0
22,1050.62,1051.88,1051.57,219.14,0
23,1050.58,1051.84,1051.53,218.75,0
24,1050.58,1051.88,1051.51,219.92,0
25,1050.64,1051.91,1051.54,218.36,0
26,1050.56,1051.92,1051.57,218.36,0
27,1050.53,1051.94,1051.6,217.97,0
28,1050.63,1051.98,1051.65,219.14,0
29,1050.62,1051.94,1051.62,217.97,0
30,1050.62,1051.91,1051.58,218.75,0
31,1050.64,1051.85,1051.55,219.92,0
32,1050.63,1051.85,1051.56,219.92,0
33,1050.61,1051.89,1051.53,218.75,0
34,1050.63,1051.94,1051.59,219.92,0
35,1050.59,1051.97,1051.65,219.53,0
36,1050.58,1051.95,1051.63,218.36,0
37,1050.62,1051.93,1051.62,219.92,0
38,1050.62,1051.9,1051.6,218.36,0
39,1050.64,1051.86,1051.55,219.14,0
40,1050.64,1051.9,1051.56,218.36,0
41,1050.6,1051.91,1051.58,218.75,0
42,1050.57,1051.95,1051.59,219.92,0
43,1050.55,1051.9,1051.61,218.36,0
44,1050.6,1051.97,1051.66,217.97,0
45,1050.59,1051.91,1051.66,218.75,0
46,1050.62,1051.91,1051.57,219.92,0
47,1050.64,1051.86,1051.56,218.75,0
48,1050.6,1051.9,1051.56,219.92,0
49,1050.61,1051.91,1051.56,219.53,0
50,1050.61,1051.93,1051.6,218.75,0
51,1050.6,1051.95,1051.62,217.97,0
52,1050.64,1051.94,1051.62,218.36,0
53,1050.62,1051.92,1051.65,219.53,0
54,1050.63,1051.91,1051.59,218.75,0
55,1050.63,1051.88,1051.55,218.36,0
56,1050.67,1051.91,1051.54,217.97,0
57,1050.65,1051.94,1051.57,219.92,0
58,1050.61,1051.96,1051.62,217.97,0
59,1050.55,1051.95,1051.64,219.14,0
60,1050.64,1051.98,1051.71,217.97,0
61,1050.58,1051.95,1051.65,217.97,0
62,1050.6,1051.9,1051.58,217.97,0
63,1050.62,1051.89,1051.59,219.53,0
64,1050.61,1051.91,1051.56,219.92,0
